Building_Age,JS_Price,JS_BA,Population,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,IR,Region_Name,Building_Use,YearMonth,Shortest_Distance_to_Subway,Shortest_Distance_to_School,Shortest_Distance_to_Univ
6,26000,62.88,387175,2.9,75.3,82.1,79.4,109.2525068,72.1,33500,0.866300583,2.75,영등포구,오피스텔,201212,288.1774997,511.9246647,2554.265364
16,35000,84.96,500389,3.5,87.9,93,89.6,115.2250662,90.4,44700,1.080274806,1.25,관악구,아파트,201609,374.3068828,140.5104255,718.6997658
0,23300,14.01,456069,4,106.3,103.7,103.2,110.2824041,173.8,23484.29,0.741309232,0.5,강동구,아파트,202105,312.6140245,201.8945147,972.1229244
12,45000,84.69,376341,3.5,87.9,93,89.6,115.2250662,90.4,59900,1.502480256,1.25,마포구,아파트,201609,519.1997012,357.1592326,1784.941452
33,52000,115.83,650062,3.5,87.9,93,89.6,115.2250662,90.4,69000,0.915863845,1.25,송파구,아파트,201609,441.4346305,454.1180459,4566.079695
16,28000,83.02,674828,4.3,72.5,78.6,74.9,114.3589478,81.7,57250,1.133955479,3,송파구,아파트,201103,433.1863613,306.8258458,1521.100946
19,21000,58.14,570666,3.9,79.4,85.9,83,120.2775291,76,23933.33,0.893936142,2.5,강서구,아파트,201403,1053.455446,157.4197197,1121.497926
2,12600,17.69,228373,2.4,109.4,109.2,110.8,85.52102866,164,14600,1.152243495,2.5,금천구,오피스텔,202209,1086.17698,444.4949562,3395.934208
13,26000,72.85,479183,3.1,77.2,83.4,80.9,112.1448213,73.4,39150,0.904981852,2.5,강동구,아파트,201307,291.4342122,368.7233873,1956.48437
20,55000,84.69,651722,3.4,91.8,96.3,92,107.9063604,97.8,62759.09,0.830784313,1.25,송파구,아파트,201707,859.1017689,156.8441406,2685.008146
26,19000,59.87,572940,4.5,82.5,88.1,85.4,116.8157424,78.6,18350,0.887204028,2,노원구,아파트,201502,583.0407522,171.5153802,553.0232639
9,82000,84.99,651722,3.8,91.5,96.1,91.8,108.524735,95.3,123534.78,0.830784313,1.25,송파구,아파트,201706,290.6764033,40.4550927,3502.500176
24,30000,58.72,292786,3.8,79.6,86,83.4,114.3688451,76,42850,1.178712104,2.5,성동구,아파트,201404,405.9324006,322.0361114,2543.487042
29,30000,84.2,555097,3.8,91.5,96.1,91.8,108.524735,95.3,27585.71,0.754199704,1.25,노원구,아파트,201706,476.1927652,186.5090716,232.7704219
20,51000,59.88,219034,3.7,93.4,97.6,93.6,100.0761035,103,111261.11,1.391733649,1.5,용산구,아파트,201801,632.4941974,407.6513017,2228.145511
9,50000,104.32,377446,3.9,79.4,85.9,83,120.2775291,76,71700,1.450117475,2.5,마포구,아파트,201403,1959.415011,177.7889959,3403.227461
31,23000,49.5,522235,4.1,103.1,101.5,101.1,133.5264301,161.4,48816.67,0.710203555,0.5,노원구,아파트,202012,583.0407522,171.5153802,553.0232639
26,20000,58.65,543267,4,94.4,98.6,95.2,93.91171994,115,24757.89,0.730990952,1.5,노원구,아파트,201808,351.3552501,180.0711289,384.9937016
20,20000,46.99,304796,4.5,93.9,98,94.1,94.7869102,106.1,27500,0.867277455,1.5,서대문구,아파트,201803,208.797655,215.6763391,429.2111356
6,17000,19.9,219546,3.1,93,97.4,93,102.5154457,100,21000,1.660912111,1.5,용산구,아파트,201711,758.3564626,80.60907041,2351.873777
12,10500,50.97,580630,4,82.9,88.1,85.7,120.9302326,79.4,13250,0.937566624,1.75,강서구,연립다세대,201503,237.8182949,197.6965758,1219.542316
23,15000,34.86,500389,3.9,86.1,91.2,88.8,114.5348837,84.8,29200,1.080274806,1.5,관악구,아파트,201604,884.3039361,504.6718501,1940.307453
4,82000,84.39,367176,4,94.1,98.2,94.6,85.1217656,107.9,131377.78,1.338651358,1.5,마포구,아파트,201805,258.2797077,255.3243892,747.0916479
8,90000,128.39,351919,3.6,91,95.9,91.6,107.4712644,93.4,94500,1.247925049,1.25,광진구,아파트,201705,941.1287548,270.8485961,1287.952814
21,15000,49.72,580904,4.5,79.2,85.6,82.7,121.038496,75.7,22800,0.906398023,2.5,노원구,아파트,201402,664.6466567,134.1086925,1016.190696
8,24000,84.99,492793,3,74.5,81.1,78.6,101.6864175,73.6,37000,0.9603706,3,양천구,아파트,201208,1166.532104,148.5336537,1920.413197
2,10684,59.9,479183,3.5,75.9,82.4,80.1,115.1916058,73.4,43600,1.214405894,2.75,강동구,아파트,201303,747.4289031,293.062666,5348.572633
12,24000,59.6,422946,3,74.5,81.1,78.6,101.6864175,73.6,33200,1.220637083,3,구로구,아파트,201208,461.7438946,216.1735186,1842.622794
17,8500,59.76,356181,3,78.7,84.9,82.3,119.4775435,74.3,17532.5,0.898252487,2.5,도봉구,아파트,201312,943.2534927,393.85309,3093.348071
20,21000,49.96,554870,3.7,73.9,80.5,77.9,113.8095779,77.1,34416.67,1.415397048,3.25,강남구,아파트,201203,258.6002906,453.7514615,4618.810796
11,22000,59.9,295034,3.2,74.5,81.1,78.3,114.1993484,75.2,39033.33,0.907658756,3.25,성동구,아파트,201206,504.2745485,327.1776528,1907.064543
3,19950,17.45,652993,3,107.9,107.5,108.1,93.59861592,183.2,19750,1.163564205,1.5,송파구,오피스텔,202204,365.1670807,428.396368,2078.432085
26,16000,59.39,352013,3.9,79.4,85.9,83,120.2775291,76,27528.57,0.878238575,2.5,도봉구,아파트,201403,533.6240017,174.740279,1184.398616
38,36000,76.5,650062,3.5,87.1,92.6,89.3,115.8765653,88,139500,0.915863845,1.25,송파구,아파트,201607,455.0219701,140.1705146,3229.603692
11,39000,84.99,500389,3.6,87.5,92.9,89.5,115.9660107,89.2,45991.18,1.080274806,1.25,관악구,아파트,201608,1107.09233,169.1853963,1184.14509
16,110000,59.4,525570,4,106.3,103.7,103.2,110.2824041,173.8,199700,1.142804016,0.5,강남구,아파트,202105,1056.457748,233.3550883,2732.475323
13,26000,59.88,543267,3.7,94.3,98.5,94.9,86.26331811,108.6,49950,0.730990952,1.5,노원구,아파트,201806,738.7934151,308.6473798,858.7970402
16,32000,59.12,396843,4.9,104.3,101.6,101.7,126.2853005,168.7,21687.5,0.827708037,0.5,구로구,오피스텔,202102,1715.493981,152.3703898,621.8194098
20,21000,59.4,543267,3.5,94.7,98.5,95.7,94.44444444,122.4,30000,0.730990952,1.5,노원구,아파트,201810,587.6317305,145.825233,302.8487562
20,17000,49.77,570666,3.8,79.6,86,83.4,114.3688451,76,15350,0.893936142,2.5,강서구,아파트,201404,707.9997377,202.055106,4182.699488
33,5500,49.48,480432,3,85.4,90.8,87.6,123.1663685,84.8,13000,0.925952435,1.5,양천구,연립다세대,201511,931.0785149,290.3542903,2814.954695
1,35680,59.99,439276,3.8,79.6,86,83.4,114.3688451,76,105102.89,1.223452964,2.5,서초구,아파트,201404,764.0155671,492.8160635,1126.699181
3,44000,84.77,366312,2.8,74.7,81.3,79,109.2980857,73.1,74500,1.087583065,2.75,광진구,아파트,201210,941.1287548,270.8485961,1287.952814
8,9500,27.35,456069,2.6,107.1,105.3,105.7,100.1345636,185,10750,0.741309232,1,강동구,오피스텔,202111,1021.463219,283.0833004,6349.383132
14,26500,84.33,561431,3.1,74.3,81,78.1,117.0133362,75.8,21000,1.51665473,3.25,강서구,아파트,201205,950.3736255,283.5700961,1021.799284
14,48000,84.7,390350,4,95.6,99.5,97.7,76.35294118,119.6,66000,0.831474743,1.75,동작구,아파트,201906,895.6800206,308.9329963,2995.704575
9,17500,59.98,334980,3.4,75.4,82.3,79.7,107.7484047,72.4,26678.57,1.181262374,2.75,강북구,아파트,201301,1332.314531,245.9518606,348.8074123
2,38000,141.98,494712,2.7,77.7,83.8,81.4,120.3941338,74.3,49383.33,1.262274981,2.5,은평구,아파트,201309,577.8587341,267.1962534,2153.998521
3,75000,59.92,537139,2.9,109.4,109.5,113.1,72.49019608,148.3,174142.86,0.823367715,3.5,강남구,아파트,202303,1341.605321,298.2546734,3567.31894
9,31000,84.94,419625,3.8,83.9,88.2,86.2,119.8121646,81.4,30850,1.241960036,1.5,구로구,아파트,201506,625.3858013,364.9591479,1300.20907
14,130000,126.3,218385,3.2,107.1,104,103.7,119.982699,181.7,147000,1.003434688,0.5,용산구,아파트,202107,545.0511447,315.8031652,1131.634928
22,45000,101.99,572940,3.7,83.7,88,86,120.3488372,80.9,59615,0.887204028,1.75,노원구,아파트,201505,194.3493736,190.2830193,1264.034526
10,7000,30,587991,3.1,76.8,83.2,80.8,111.1824015,73.5,11000,1.134450555,2.5,노원구,오피스텔,201306,476.0553769,491.1173924,589.5036819
16,56700,84.96,387858,3.1,100.4,99.3,100.2,120.7096307,151.9,117540,0.796868308,0.5,동작구,아파트,202008,564.2066417,519.7270659,384.1120779
18,70000,114.71,299044,3.1,96.3,100.2,98.5,95.90196078,125.2,88671.43,0.813000236,1.5,성동구,아파트,201909,553.1089707,188.0402637,2438.923176
10,30000,84.97,494724,3.2,72.6,78.9,75.8,114.2644958,80.6,49000,0.838653386,3,양천구,아파트,201105,281.4109544,542.1438348,2364.666449
23,67000,59.12,218385,3.8,106.9,103.8,103.4,117.2338885,177.7,177500,1.003434688,0.5,용산구,아파트,202106,808.8351377,163.5737268,2012.477415
16,38000,127.25,310925,4.5,94.8,99,96.7,78.90196078,117.9,45500,1.208076929,1.75,강북구,아파트,201901,909.8855121,407.0489543,972.8394867
30,20000,58.01,555097,4.9,90,94.9,90.7,108.4289497,91,28290.91,0.754199704,1.25,노원구,아파트,201702,628.4165396,124.8505543,515.8054035
14,15500,59.84,239085,3.7,73.9,80.5,77.9,113.8402786,77.1,28425,0.860048413,3.25,금천구,아파트,201203,1096.984924,398.1945751,3389.910743
35,26000,81.75,662392,3,77.5,83.6,81.1,117.2777269,73.7,107933.33,1.417183161,2.5,송파구,아파트,201308,455.0219701,140.1705146,3229.603692
0,33000,59.97,377446,3.8,79.6,86,83.4,114.3688451,76,51250,1.450117475,2.5,마포구,아파트,201404,258.2797077,255.3243892,747.0916479
30,67000,126.53,468983,4.9,90,94.9,90.7,108.4289497,91,60666.67,0.817232189,1.25,양천구,아파트,201702,686.6997605,189.2093372,2113.017029
11,89700,59.99,411435,4,106.3,103.7,103.2,110.2824041,173.8,327500,0.878493489,0.5,서초구,아파트,202105,1015.413697,210.5963601,823.0569598
8,22500,59.58,517095,2.9,74.5,81.2,78.8,110.8477666,73.2,31700,0.97104311,3,관악구,아파트,201209,325.9151661,346.3338527,673.220605
30,16500,50.67,462235,4.5,93.9,98,94.1,94.7869102,106.1,27585,0.750835745,1.5,양천구,아파트,201803,1668.714496,209.4144425,2815.236552
15,40000,59.76,566839,2.7,110.5,110.3,113.9,85.35947712,177.6283722,75000,0.646243274,3.5,강서구,아파트,202306,1299.962737,278.0938879,1467.322613
21,31000,59.82,229235,2.7,110.5,110.3,113.9,85.35947712,177.4164886,50200,0.96598655,3.5,금천구,아파트,202306,2349.599617,412.8310451,4636.018018
4,51000,49.66,458953,3.400235415,102.6311874,101.2904892,100.8150711,128.7710876,157.9477997,119000,1.218170762,3.5,강동구,아파트,202308,636.2113696,140.3241791,3678.285685
4,26560,59.93,429232,4,94.4,98.6,95.2,93.91171994,115,95750,1.078594039,1.5,서초구,아파트,201808,3942.21331,241.5431628,5449.837479
31,52000,84.75,662019,3.9,95.7,99.7,97.9,83.64705882,122.2,150530,0.834577094,1.5,송파구,아파트,201907,364.0187645,271.1605333,3751.754716
9,25000,84.88,128861,3,72.9,80.1,77.6,114.3668289,77.8,45350,1.140689373,3.25,중구,아파트,201112,1080.151081,194.4550703,1511.878695
35,18000,59.49,504265,2.1,109,109,110.3,87.67781622,167.9,60500,0.781874239,2.5,노원구,아파트,202208,680.3664032,244.6558855,854.3048338
27,20500,73.94,580904,3.8,79.6,86,83.4,114.3688451,76,25575,0.906398023,2.5,노원구,아파트,201404,283.5650401,291.0207143,517.7417288
14,24000,59.81,419625,3.6,84.1,88.5,86.5,120.6171735,82.5,33200,1.241960036,1.5,구로구,아파트,201507,1693.479507,340.9488838,590.8534274
36,30000,116.13,427110,3.7,72.5,78.4,75.3,114.3648376,81.2,62583.33,1.182346225,3,서초구,아파트,201104,542.7650427,227.5897131,1691.118045
11,31000,59.99,555097,3.2,92.8,97,92.8,103.1332745,99.4,47733.33,0.754199704,1.25,노원구,아파트,201710,643.1146618,151.289273,685.3321068
27,33000,52.51,654241,3.1,85.2,90.7,87.4,122.7862254,84.4,42760,1.015461137,1.5,송파구,아파트,201510,184.0031244,397.1833382,2393.371583
38,55000,140.33,427110,2.9,72.9,79.9,77.3,113.8068008,78.6,170500,1.464867949,3.25,서초구,아파트,201111,846.7956232,376.382506,1548.327288
5,18500,27.4,656198,3.4,94.7,98.6,96.5,87.29071537,119.1,26505.6,0.862203362,1.75,송파구,오피스텔,201812,547.6068086,578.2024283,4398.397862
33,33000,54.94,450971,4.2,98.5,99.2,99.4,106.8940493,134.5,95000,0.702519327,0.75,양천구,아파트,202004,575.7047705,258.2351642,2396.840911
1,9600,17.99,521193,3.7,72.5,78.4,75.3,113.8095779,81.2,14055.56,1.46479702,3,관악구,오피스텔,201104,713.5854771,460.8725373,423.4398795
12,140000,84.93,530126,4.1,98.3,101.4,99.3,112.3004354,132.7,266500,1.352069184,1.25,강남구,아파트,202001,644.2923021,155.5660294,3196.788726
25,20000,58.01,348310,4,82.9,88.1,85.7,120.9302326,79.4,25179.49,0.754159342,1.75,도봉구,아파트,201503,479.2656704,287.2609394,1772.085346
17,47000,84.87,497056,3.6,92.2,96.5,92.3,101.8534863,98,50342.86,1.060605188,1.25,관악구,아파트,201708,556.5399072,273.2682413,989.1625592
28,35000,84.74,366258,4.2,98.5,99.2,99.4,106.8940493,134.5,63800,1.280663382,0.75,영등포구,아파트,202004,575.938147,291.4039208,2372.810861
6,35000,59.99,473861,3.5,79.7,85.9,83.6,110.2506714,75.7,55275,1.12022471,2.5,강동구,아파트,201405,1129.961692,219.5830005,3445.464836
38,22000,72.51,427540,3,74.5,81.1,78.6,101.6864175,73.6,100200,0.964635968,3,서초구,아파트,201208,1023.788491,140.4727707,1240.877998
37,49000,65.08,438353,2.9,109.4,109.5,113.1,72.49019608,148.3,188750,0.679463506,3.5,양천구,아파트,202303,1245.604129,380.5311235,2882.626545
18,40000,59.94,353271,3.3,88.3,93.1,89.9,115.0485437,91.6,55940,1.430245308,1.25,광진구,아파트,201610,698.1478582,125.0917367,773.1838815
4,57000,59.25,292890,3.5,87.1,92.6,89.3,115.8765653,88,77144.29,0.98515111,1.25,성동구,아파트,201607,646.5960447,364.6255464,2115.196364
46,30000,106.25,423950,3,95.9,100,98.2,92.76470588,123.8,390000,1.273709685,1.5,서초구,아파트,201908,846.7956232,376.382506,1548.327288
6,80000,84.96,280685,3,109.5,108.4,112.4,66.60862577,141.8,194000,0.788438857,3.25,성동구,아파트,202212,237.938968,81.58212289,1976.51865
1,13800,26.88,225431,3.9,83.3,88.3,85.9,122.2271914,80.2,17545,1.540887987,1.75,용산구,오피스텔,201504,883.2745713,233.586417,1320.431878
4,130000,84.99,531575,3.1,97.5,100.5,98.8,102.1764706,129.5,288071.43,1.327495552,1.25,강남구,아파트,201911,328.5970398,151.3385453,3463.394629
25,32000,84.63,395233,3.3,88.3,93.1,89.9,115.0485437,91.6,55950,0.780888911,1.25,동작구,아파트,201610,1208.404767,427.505991,851.5418603
4,66000,59.78,291841,3.4,102.6,101.3,100.8,128.8196959,158.1,160900,0.786010216,0.5,성동구,아파트,202011,777.1867769,296.6331727,1870.724472
35,40000,76.79,561070,3.3,81.7,87.2,84.9,116.8755595,77.4,89306.67,1.517021284,2,강남구,아파트,201412,540.6147552,335.4970315,3726.633606
17,27000,59.95,555097,3.1,93,97.4,93,102.5154457,100,40533.33,0.754199704,1.5,노원구,아파트,201711,901.8292595,390.0395974,286.9790485
17,23000,84.67,412013,3.1,77.2,83.4,80.9,112.1448213,73.4,25350,1.183550715,2.5,중랑구,아파트,201307,806.2412602,201.4608116,2057.271069
7,20000,84.99,517095,3.1,74.5,81.5,78.5,102.461258,74.2,34825,1.214034796,3,관악구,아파트,201207,1107.09233,169.1853963,1184.14509
7,16000,59.98,339529,4.5,72.3,78.2,74.5,114.4684143,82,31027.39,1.296577573,2.75,강북구,아파트,201102,1332.314531,245.9518606,348.8074123
21,60000,59.64,456069,4,106.3,103.7,103.2,110.2824041,173.8,118342.86,0.741309232,0.5,강동구,아파트,202105,291.4342122,368.7233873,1956.48437
19,40000,59.9,121678,3,95.9,100,98.2,92.76470588,123.8,53000,3.170242073,1.5,중구,아파트,201908,204.5612475,316.2449693,1841.390874
17,40000,59.94,121678,3.1,96.3,100.2,98.5,95.90196078,125.2,90200,3.170242073,1.5,중구,아파트,201909,1080.151081,194.4550703,1511.878695
15,23000,59.7,306297,3.9,79.4,85.9,83,120.2775291,76,37250,1.307108062,2.5,서대문구,아파트,201403,919.7571039,175.0800151,340.6293183
26,17000,53.16,504265,4.1,107.6,107,106.7,91.8781238,181.5,21000,0.990380764,1.25,노원구,연립다세대,202201,526.2431578,100.8184738,1516.323921
15,25000,39,531575,3,95.9,100,98.2,92.76470588,123.8,34000,1.327495552,1.5,강남구,오피스텔,201908,866.2707501,386.8608497,2341.370618
19,10500,34.44,561431,3.1,74.3,81,78.1,113.8068008,75.8,19530,1.465188146,3.25,강서구,아파트,201205,1972.230347,178.5480522,1386.375084
8,21000,50.87,461499,3.1,85.2,90.7,87.4,122.7862254,84.4,21250,1.131828689,1.5,강동구,오피스텔,201510,481.2264093,621.9996449,2139.699541
0,22800,24.44,396843,3.2,107.1,104,103.7,119.982699,181.7,24550,0.827708037,0.5,구로구,연립다세대,202107,1771.070429,534.1941884,294.9756567
4,28600,29.7,411435,3.8,106.9,103.8,103.4,117.2338885,177.7,35000,0.878493489,0.5,서초구,연립다세대,202106,1989.991662,234.9297084,3417.814311
7,29000,84.97,357538,3.2,81.1,86.5,84.7,117.0098478,77.5,37331.25,1.15938871,2,동대문구,아파트,201410,1428.100233,104.3114419,388.140119
8,15200,59.9,482586,3,72.8,79.8,76.8,113.0098724,80.2,25000,0.866846502,3.25,은평구,아파트,201108,603.0209847,441.2357747,1896.138489
30,80000,115.26,500104,2.7,110.5,110.3,113.9,85.35947712,177.4139557,113833.33,1.365665436,3.5,노원구,아파트,202306,784.7719783,157.4434705,788.3671913
29,36000,75.2,300991,3.7,94.3,98.5,94.9,86.26331811,108.6,60000,0.776394081,1.5,성동구,아파트,201806,184.166183,126.6263454,1756.246847
11,89000,84.99,662019,4,95.6,99.5,97.7,76.35294118,119.6,160160.42,0.834577094,1.75,송파구,아파트,201906,290.6764033,40.4550927,3502.500176
38,50000,76.79,549396,3.3,93.1,97.2,93.3,100.1902588,100.9,149774.07,1.37598654,1.5,강남구,아파트,201712,540.6147552,335.4970315,3726.633606
34,24000,104.86,232675,3.5,75.9,82.4,80.1,115.1916058,73.4,66000,0.904981852,2.75,용산구,아파트,201303,862.6969284,117.3926751,2165.16442
24,16000,58.01,601411,2.9,72.9,79.9,77.3,113.453064,78.6,22675,1.316575527,3.25,노원구,아파트,201111,628.4165396,124.8505543,515.8054035
27,18000,47.25,489072,3.4,75.4,82.3,79.7,107.7484047,72.4,44160,0.903149784,2.75,양천구,아파트,201301,915.5267822,448.3917898,2349.792375
22,41000,59.82,348116,4,95.6,99.3,97.5,73.64705882,117.2,79171.43,1.092998921,1.75,광진구,아파트,201905,352.0864907,471.7643822,1515.65705
15,11000,39.84,419048,4.5,72.3,78.2,74.5,114.4601288,82,23920,0.934389532,2.75,중랑구,아파트,201102,531.2069557,121.9754665,1427.173386
1,72000,99.6,662019,4.3,95.3,98.8,97,69.01960784,116.1,157592.5,0.834577094,1.75,송파구,아파트,201903,678.3043031,266.6278349,3229.946373
25,38000,84.71,662392,3,77.5,83.6,81.1,117.2777269,73.7,72760,1.413273096,2.5,송파구,아파트,201308,364.0187645,271.1605333,3751.754716
21,23000,79.8,299533,2.9,72.9,80,77.1,114.5426407,79.4,32766.67,1.198928595,3.25,성동구,아파트,201110,614.2634744,263.8709565,1631.623039
7,40000,84.94,658553,3.2,81.1,86.5,84.7,117.0098478,77.5,58500,1.191436661,2,송파구,아파트,201410,328.9979474,397.5801808,4435.825526
33,6500,35.87,567007,3.9,83.3,88.3,85.9,122.2271914,80.2,67490.91,1.481194994,1.75,강남구,아파트,201504,1475.089955,598.8978452,4247.18487
19,110000,114.59,537081,4,94.4,98.6,95.2,93.91171994,115,138250,1.372355252,1.5,강남구,아파트,201808,808.958888,419.5062363,3194.571575
35,19624,49.94,500104,3.6,109.4,108.2,112.8,66.52287582,143.3,57000,0.704339623,3.5,노원구,아파트,202301,966.7265753,221.6201801,1757.95
24,68500,84.98,456069,3.8,106.9,103.8,103.4,117.2338885,177.7,78000,0.741309232,0.5,강동구,아파트,202106,330.6504122,262.4689356,924.9753783
3,28300,27.67,119206,4.1,107.6,107,106.7,91.8781238,181.5,36500,1.804708004,1.25,중구,연립다세대,202201,722.8394916,497.8571222,1474.653859
15,220000,163.53,335712,2.1,109,109,110.3,87.67781622,167.9,255000,0.799155176,2.5,광진구,아파트,202208,461.6067121,253.1066364,608.8430279
5,25000,84.97,512922,3.1,77.2,83.4,80.9,112.1448213,73.4,34600,1.153747082,2.5,관악구,아파트,201307,2930.860724,403.171195,3803.098537
13,73000,84.39,423950,3.4,98,101.1,99.1,112.0392157,131.7,125500,1.273709685,1.25,서초구,아파트,201912,523.9003127,322.2350845,992.6568999
21,29000,84.97,403696,4.2,90.8,95.6,91.3,107.678729,92,32033.33,1.107369543,1.25,중랑구,아파트,201704,917.149866,193.9847087,1871.147058
29,12000,58.08,557563,3.2,72.6,78.9,75.8,113.0100937,80.6,80675,0.862298548,3,강남구,아파트,201105,1670.781895,744.7669909,4211.027316
10,105000,119.89,560257,4.2,85.8,91,88.6,114.8479428,84.5,108478.57,1.424301744,1.5,강남구,아파트,201603,720.6075521,200.118684,3057.379608
