Year,Month,Region_Name,Region_Code,Building_Use,Sell_Price,Sell_BA,Sell_PPA,Sell_PPP,Sell_Count,JS_Price,JS_BA,JS_PPA,JS_PPP,JS_Count,CR,BA_CR,PPA_CR,IR,UR,LC_index,CA_index,TC_index,SDT_index
2015,2,관악구,11620,오피스텔,13907.5,25.21,562.33,170.1,18,8122.58,25.56,339.53,102.71,31,58.4,101.39,60.38,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,광진구,11215,단독다가구,80331.92,214.07,402.46,121.74,71,10747.18,45.22,261.17,79.0,373,13.38,21.12,64.89,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,광진구,11215,아파트,51931.73,77.89,666.97,201.76,194,41200.0,85.09,483.44,146.24,205,79.33,109.24,72.48,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,광진구,11215,연립다세대,25728.4,54.19,509.26,154.05,169,16674.33,48.47,374.63,113.32,187,64.81,89.44,73.56,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,광진구,11215,오피스텔,17402.94,31.5,556.52,168.35,17,11040.0,28.81,388.12,117.41,10,63.44,91.46,69.74,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,구로구,11530,단독다가구,46162.0,181.4,310.61,93.96,20,6914.55,44.05,166.17,50.26,110,14.98,24.28,53.5,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,구로구,11530,아파트,32504.68,71.66,456.79,138.18,493,24304.76,74.43,333.2,100.79,357,74.77,103.87,72.94,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,구로구,11530,연립다세대,17357.54,51.56,340.84,103.1,126,11017.0,52.39,224.34,67.86,100,63.47,101.61,65.82,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,구로구,11530,오피스텔,16940.26,44.35,411.71,124.54,68,15726.76,45.17,385.11,116.5,71,92.84,101.85,93.54,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,금천구,11545,단독다가구,52130.0,179.98,323.3,97.8,15,7048.3,41.91,185.45,56.1,147,13.52,23.29,57.36,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,금천구,11545,아파트,25628.69,59.69,542.29,164.04,194,21426.3,78.43,276.7,83.7,106,83.6,131.4,51.02,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,금천구,11545,연립다세대,17240.74,48.69,372.83,112.78,81,10817.39,45.9,267.93,81.05,69,62.74,94.27,71.86,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,금천구,11545,오피스텔,14322.21,30.84,499.25,151.02,19,7071.43,25.7,306.93,92.85,14,49.37,83.33,61.48,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,노원구,11350,단독다가구,55662.5,196.92,329.52,99.68,16,7052.58,44.76,171.39,51.84,97,12.67,22.73,52.01,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,노원구,11350,아파트,27544.2,63.64,434.37,131.4,909,19779.16,64.41,302.05,91.37,995,71.81,101.21,69.54,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,노원구,11350,연립다세대,17320.39,52.69,319.42,96.62,76,9924.21,40.04,287.92,87.1,85,57.3,75.99,90.14,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,노원구,11350,오피스텔,14392.5,39.29,375.13,113.48,20,12338.89,42.88,285.77,86.44,18,85.73,109.14,76.18,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,도봉구,11320,단독다가구,55918.95,247.45,240.7,72.81,19,6970.0,56.64,136.88,41.4,120,12.46,22.89,56.87,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,도봉구,11320,아파트,27958.41,69.43,401.88,121.57,402,20391.84,72.96,277.81,84.04,342,72.94,105.08,69.13,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,도봉구,11320,연립다세대,13491.46,46.65,303.78,91.89,124,9352.04,44.46,214.94,65.02,98,69.32,95.31,70.76,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,도봉구,11320,오피스텔,12860.0,37.08,353.77,107.02,13,12937.5,46.2,299.23,90.52,8,100.6,124.6,84.58,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,동대문구,11230,단독다가구,48376.42,148.73,362.25,109.58,65,8312.61,43.2,217.94,65.93,226,17.18,29.05,60.16,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,동대문구,11230,아파트,35651.9,77.27,482.02,145.81,361,26839.75,78.13,354.74,107.31,263,75.28,101.11,73.59,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,동대문구,11230,연립다세대,20476.45,47.99,441.03,133.41,138,11954.26,41.16,344.45,104.19,69,58.38,85.77,78.1,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,동대문구,11230,오피스텔,12341.91,27.5,492.95,149.12,46,10336.73,24.24,437.61,132.38,49,83.75,88.15,88.77,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,동작구,11590,단독다가구,66692.12,192.87,403.94,122.19,58,9425.55,40.82,255.72,77.35,321,14.13,21.16,63.31,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,동작구,11590,아파트,48504.44,82.68,599.76,181.43,397,38386.96,84.75,462.32,139.85,400,79.14,102.5,77.08,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,동작구,11590,연립다세대,19320.05,41.0,624.86,189.02,213,15005.75,48.06,343.59,103.94,226,77.67,117.22,54.99,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,동작구,11590,오피스텔,21127.75,51.3,455.31,137.73,8,7833.33,19.25,391.35,118.38,3,37.08,37.52,85.95,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,마포구,11440,단독다가구,72248.89,125.58,919.34,278.1,72,12165.95,50.29,257.2,77.8,232,16.84,40.05,27.98,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,마포구,11440,아파트,53297.17,79.77,679.74,205.62,419,35164.48,79.14,448.17,135.57,425,65.98,99.21,65.93,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,마포구,11440,연립다세대,22803.58,50.24,476.33,144.09,164,14393.01,45.28,345.59,104.54,259,63.12,90.13,72.55,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,마포구,11440,오피스텔,25442.81,48.09,536.36,162.25,62,14551.61,30.87,490.44,148.36,62,57.19,64.19,91.44,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,서대문구,11410,단독다가구,56321.0,171.25,398.19,120.45,54,8486.27,42.65,215.78,65.27,153,15.07,24.91,54.19,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,서대문구,11410,아파트,36961.59,75.19,509.07,153.99,288,27877.25,79.45,356.04,107.7,197,75.42,105.67,69.94,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,서대문구,11410,연립다세대,18624.77,54.54,347.61,105.15,123,12078.95,53.06,247.84,74.97,114,64.85,97.29,71.3,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,서대문구,11410,오피스텔,19345.65,35.73,591.48,178.92,23,18750.0,47.66,468.63,141.76,10,96.92,133.39,79.23,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,서초구,11650,단독다가구,215647.73,343.71,753.22,227.85,11,16075.91,53.08,301.89,91.32,127,7.45,15.44,40.08,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,서초구,11650,아파트,91000.12,96.41,959.58,290.27,509,54620.11,97.69,572.29,173.12,645,60.02,101.33,59.64,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,서초구,11650,연립다세대,42480.55,66.09,660.18,199.7,105,24108.47,59.17,434.66,131.49,236,56.75,89.53,65.84,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,서초구,11650,오피스텔,24515.88,36.89,640.99,193.9,42,20036.84,36.44,601.5,181.95,19,81.73,98.78,93.84,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,성동구,11200,단독다가구,68750.44,206.93,374.47,113.28,27,9802.94,46.73,234.65,70.98,170,14.26,22.58,62.66,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,성동구,11200,아파트,52241.0,80.81,640.99,193.9,405,38647.37,82.41,477.66,144.49,407,73.98,101.98,74.52,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,성동구,11200,연립다세대,30455.54,62.24,509.47,154.11,35,13708.33,42.75,362.21,109.57,72,45.01,68.69,71.1,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,성동구,11200,오피스텔,16281.58,33.41,505.14,152.8,19,10437.5,34.08,307.16,92.92,16,64.11,102.01,60.81,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,성북구,11290,단독다가구,49187.63,124.88,466.96,141.26,60,8092.33,46.0,204.31,61.8,287,16.45,36.84,43.75,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,성북구,11290,아파트,37545.01,77.63,492.85,149.09,580,28326.12,80.76,358.55,108.46,422,75.45,104.03,72.75,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,성북구,11290,연립다세대,17307.56,47.56,362.27,109.59,132,12071.11,50.22,264.02,79.87,135,69.74,105.59,72.88,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,성북구,11290,오피스텔,15900.0,23.4,679.49,205.54,1,9628.57,31.06,332.04,100.44,7,60.56,132.74,48.87,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,송파구,11710,단독다가구,61672.73,160.99,436.72,132.11,22,10729.74,46.44,234.75,71.01,195,17.4,28.85,53.75,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,송파구,11710,아파트,64479.28,81.51,815.38,246.65,612,43844.05,85.74,522.87,158.17,915,68.0,105.19,64.13,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,송파구,11710,연립다세대,24802.5,51.47,503.02,152.16,160,16126.01,45.29,378.09,114.37,471,65.02,87.99,75.16,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,송파구,11710,오피스텔,23202.5,42.21,545.48,165.01,20,17288.46,35.75,501.17,151.6,26,74.51,84.7,91.88,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,양천구,11470,단독다가구,48489.27,166.37,318.92,96.47,30,7381.25,47.8,157.02,47.5,128,15.22,28.73,49.23,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,양천구,11470,아파트,46172.3,80.11,567.02,171.52,442,35353.82,81.31,428.74,129.69,678,76.57,101.5,75.61,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,양천구,11470,연립다세대,17073.54,51.24,341.63,103.34,171,13021.33,47.83,293.2,88.69,225,76.27,93.35,85.82,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,양천구,11470,오피스텔,30155.0,61.04,460.41,139.27,34,34809.09,80.85,418.22,126.51,44,115.43,132.45,90.84,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,영등포구,11560,단독다가구,54639.35,157.75,479.02,144.9,46,8599.47,43.98,215.9,65.31,187,15.74,27.88,45.07,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,영등포구,11560,아파트,41360.64,76.54,541.55,163.82,406,32104.06,84.61,398.23,120.47,417,77.62,110.54,73.54,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,영등포구,11560,연립다세대,19622.22,48.89,427.94,129.45,45,13365.91,36.4,421.58,127.53,88,68.12,74.45,98.51,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,영등포구,11560,오피스텔,21404.61,51.03,441.93,133.68,72,18160.0,44.87,446.32,135.01,110,84.84,87.93,100.99,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,용산구,11170,단독다가구,73447.14,121.96,795.53,240.65,70,10356.69,48.86,227.77,68.9,127,14.1,40.06,28.63,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,용산구,11170,아파트,75614.54,89.14,820.14,248.09,173,41636.86,91.08,468.17,141.62,236,55.06,102.18,57.08,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,용산구,11170,연립다세대,48105.76,61.58,822.54,248.82,105,17278.99,54.86,334.45,101.17,119,35.92,89.09,40.66,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,용산구,11170,오피스텔,23015.42,35.12,672.42,203.41,24,20110.71,37.35,560.41,169.52,28,87.38,106.35,83.34,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,은평구,11380,단독다가구,53111.46,168.22,401.43,121.43,48,8161.32,50.88,168.64,51.01,212,15.37,30.25,42.01,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,은평구,11380,아파트,35469.22,77.78,472.64,142.97,339,25755.83,83.84,307.6,93.05,295,72.61,107.79,65.08,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,은평구,11380,연립다세대,16265.16,50.62,333.35,100.84,367,11338.7,48.2,259.4,78.47,261,69.71,95.22,77.82,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,은평구,11380,오피스텔,14947.29,29.75,532.14,160.97,17,9437.5,27.5,344.08,104.08,24,63.14,92.44,64.66,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,종로구,11110,단독다가구,98678.77,163.15,678.21,205.16,31,12042.31,46.52,272.29,82.37,78,12.2,28.51,40.15,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,종로구,11110,아파트,47185.75,76.28,615.51,186.19,81,38342.86,86.27,438.25,132.57,56,81.26,113.1,71.2,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,종로구,11110,연립다세대,29326.09,70.04,413.21,125.0,69,20990.0,65.84,334.4,101.16,90,71.57,94.0,80.93,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,종로구,11110,오피스텔,26533.82,43.22,591.03,178.79,34,18500.0,35.52,450.33,136.22,4,69.72,82.18,76.19,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,중구,11140,단독다가구,69260.0,115.57,765.29,231.5,15,10782.46,43.55,257.11,77.78,57,15.57,37.68,33.6,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,중구,11140,아파트,51963.05,83.13,636.95,192.68,115,38229.07,83.35,462.28,139.84,107,73.57,100.26,72.58,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,중구,11140,연립다세대,23811.76,57.26,438.28,132.58,17,15750.52,45.01,393.99,119.18,58,66.15,78.61,89.89,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,중구,11140,오피스텔,19143.57,34.71,571.34,172.83,21,16305.56,34.83,477.41,144.41,18,85.18,100.35,83.56,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,중랑구,11260,단독다가구,50709.1,170.0,325.85,98.57,68,8415.55,47.39,189.19,57.23,283,16.6,27.88,58.06,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,중랑구,11260,아파트,29927.99,72.2,421.82,127.6,313,23523.21,74.7,319.46,96.64,209,78.6,103.46,75.73,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,중랑구,11260,연립다세대,20137.5,52.46,401.37,121.41,132,13737.17,50.94,287.54,86.98,113,68.22,97.1,71.64,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,2,중랑구,11260,오피스텔,13481.67,37.83,353.85,107.04,12,9700.0,32.5,294.92,89.21,5,71.95,85.91,83.35,2.0,4.5,82.5,88.1,85.4,116.8157424
2015,3,강남구,11680,단독다가구,188990.0,317.35,724.14,219.05,30,15686.54,55.56,296.24,89.61,208,8.3,17.51,40.91,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강남구,11680,아파트,92218.49,84.94,1117.9,338.16,924,48855.56,83.29,569.78,172.36,963,52.98,98.06,50.97,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강남구,11680,연립다세대,50427.76,66.65,740.53,224.01,200,22577.12,55.99,430.87,130.34,257,44.77,84.01,58.18,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강남구,11680,오피스텔,27744.58,39.85,674.77,204.12,131,23290.48,32.57,731.32,221.22,63,83.95,81.73,108.38,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강동구,11740,단독다가구,84428.48,259.15,339.84,102.8,92,9945.64,49.75,207.93,62.9,401,11.78,19.2,61.18,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강동구,11740,아파트,44296.6,73.65,629.8,190.52,885,25953.05,78.73,332.89,100.7,921,58.59,106.9,52.86,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강동구,11740,연립다세대,24387.16,52.83,480.61,145.38,292,17235.64,48.41,387.08,117.09,303,70.68,91.63,80.54,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강동구,11740,오피스텔,15123.24,33.01,470.35,142.28,34,12100.0,31.91,384.23,116.23,19,80.01,96.67,81.69,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강북구,11305,단독다가구,44433.33,145.9,373.92,113.11,113,7598.01,47.84,163.97,49.6,352,17.1,32.79,43.85,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강북구,11305,아파트,31414.82,74.52,451.45,136.56,334,23366.33,76.75,306.8,92.81,166,74.38,102.99,67.96,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강북구,11305,연립다세대,15727.35,50.06,324.36,98.12,329,10226.0,49.9,205.27,62.1,150,65.02,99.68,63.28,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강북구,11305,오피스텔,10550.0,29.0,370.23,112.0,12,7083.33,25.95,290.48,87.87,6,67.14,89.48,78.46,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강서구,11500,단독다가구,60217.73,202.21,378.93,114.63,66,7582.07,50.28,159.91,48.37,290,12.59,24.87,42.2,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강서구,11500,아파트,35467.97,75.02,479.03,144.91,1097,24972.91,71.9,352.94,106.76,625,70.41,95.84,73.68,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강서구,11500,연립다세대,16501.82,52.0,329.65,99.72,439,12000.34,46.54,283.26,85.69,440,72.72,89.5,85.93,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,강서구,11500,오피스텔,11355.54,28.05,429.32,129.87,151,11336.36,33.8,360.29,108.99,77,99.83,120.5,83.92,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,관악구,11620,단독다가구,68663.24,216.99,333.43,100.86,111,9312.93,43.8,228.37,69.08,518,13.56,20.19,68.49,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,관악구,11620,아파트,35430.73,74.46,498.78,150.88,474,26969.04,77.2,361.44,109.34,283,76.12,103.68,72.46,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,관악구,11620,연립다세대,18952.96,47.7,427.66,129.37,400,13365.26,46.05,317.53,96.05,285,70.52,96.54,74.25,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,관악구,11620,오피스텔,10313.53,21.51,476.93,144.27,109,8282.14,22.79,382.35,115.66,56,80.3,105.95,80.17,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,광진구,11215,단독다가구,87425.85,235.02,402.99,121.91,132,11072.78,46.56,245.98,74.41,551,12.67,19.81,61.04,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,광진구,11215,아파트,55542.9,83.09,671.44,203.11,303,41509.2,87.06,483.89,146.38,250,74.73,104.78,72.07,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,광진구,11215,연립다세대,25443.86,53.39,509.4,154.09,264,17577.94,52.07,370.93,112.2,281,69.09,97.53,72.82,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,광진구,11215,오피스텔,17467.45,36.64,507.95,153.66,22,16285.71,40.46,392.95,118.87,14,93.23,110.43,77.36,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,구로구,11530,단독다가구,54749.79,187.8,369.67,111.83,48,7565.34,48.3,173.32,52.43,251,13.82,25.72,46.89,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,구로구,11530,아파트,33846.91,75.87,449.59,136.0,841,24061.68,73.41,335.2,101.4,460,71.09,96.76,74.56,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,구로구,11530,연립다세대,17262.76,52.62,334.16,101.08,225,11270.74,52.44,225.91,68.34,176,65.29,99.66,67.61,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,구로구,11530,오피스텔,20639.01,52.08,418.4,126.57,91,15670.83,41.3,406.64,123.01,72,75.93,79.3,97.19,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,금천구,11545,단독다가구,55486.78,217.35,270.84,81.93,45,6643.9,42.19,167.84,50.77,295,11.97,19.41,61.97,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,금천구,11545,아파트,30156.96,69.7,475.08,143.71,296,21072.73,73.23,291.38,88.14,132,69.88,105.06,61.33,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,금천구,11545,연립다세대,17457.45,49.77,368.86,111.58,161,11129.69,45.89,270.13,81.71,128,63.75,92.2,73.23,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,금천구,11545,오피스텔,15214.25,33.08,518.11,156.73,12,9062.5,32.46,313.89,94.95,16,59.57,98.13,60.58,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,노원구,11350,단독다가구,55210.94,176.24,398.97,120.69,32,7682.37,49.64,162.8,49.25,139,13.91,28.17,40.81,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,노원구,11350,아파트,28281.13,64.55,437.48,132.34,1482,19787.84,63.85,306.81,92.81,1120,69.97,98.92,70.13,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,노원구,11350,연립다세대,17226.46,50.52,354.9,107.36,149,11319.35,46.3,267.34,80.87,124,65.71,91.65,75.33,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,노원구,11350,오피스텔,18357.89,48.38,397.1,120.12,38,15750.0,54.17,292.91,88.61,10,85.79,111.97,73.76,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,도봉구,11320,단독다가구,54027.33,210.54,284.44,86.04,30,6609.78,55.15,133.43,40.36,184,12.23,26.19,46.91,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,도봉구,11320,아파트,27047.17,69.96,389.19,117.73,661,19322.56,68.86,280.75,84.93,418,71.44,98.43,72.14,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,도봉구,11320,연립다세대,14079.22,50.05,283.48,85.75,193,10454.48,50.48,206.67,62.52,145,74.25,100.86,72.9,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,도봉구,11320,오피스텔,14192.86,40.76,360.18,108.95,42,13555.56,48.32,273.5,82.74,9,95.51,118.55,75.93,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,동대문구,11230,단독다가구,51219.45,154.49,394.37,119.3,131,8911.21,45.23,207.47,62.76,321,17.4,29.28,52.61,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,동대문구,11230,아파트,36297.82,78.7,477.36,144.4,568,28704.22,82.0,360.72,109.12,291,79.08,104.19,75.57,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,동대문구,11230,연립다세대,19543.63,48.15,425.46,128.7,163,13915.56,48.88,314.98,95.28,90,71.2,101.52,74.03,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,동대문구,11230,오피스텔,12840.57,27.97,494.18,149.49,56,11952.38,29.45,437.11,132.23,21,93.08,105.29,88.45,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,동작구,11590,단독다가구,72622.08,179.67,469.73,142.09,114,9254.08,42.51,233.44,70.62,453,12.74,23.66,49.7,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,동작구,11590,아파트,49014.79,83.33,598.46,181.04,624,38017.25,84.83,457.11,138.28,397,77.56,101.8,76.38,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,동작구,11590,연립다세대,21019.69,47.78,493.57,149.31,327,16080.21,51.79,335.34,101.44,283,76.5,108.39,67.94,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,동작구,11590,오피스텔,23087.5,58.46,392.45,118.72,8,16500.0,45.87,344.33,104.16,3,71.47,78.46,87.74,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,마포구,11440,단독다가구,70447.5,147.75,597.86,180.85,94,10955.25,48.15,233.23,70.55,257,15.55,32.59,39.01,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,마포구,11440,아파트,52887.01,80.27,664.53,201.02,670,35632.76,80.11,445.02,134.62,456,67.38,99.8,66.97,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,마포구,11440,연립다세대,22352.74,48.78,488.03,147.63,316,15714.77,47.49,358.58,108.47,298,70.3,97.36,73.47,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,마포구,11440,오피스텔,22405.79,41.53,561.82,169.95,104,15782.14,33.89,500.86,151.51,70,70.44,81.6,89.15,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,서대문구,11410,단독다가구,58276.39,200.37,355.1,107.42,107,9281.48,49.1,205.99,62.31,189,15.93,24.5,58.01,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,서대문구,11410,아파트,40057.8,79.76,514.02,155.49,502,28813.74,83.24,354.6,107.27,242,71.93,104.36,68.99,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,서대문구,11410,연립다세대,18820.94,55.59,345.29,104.45,248,13493.38,58.12,240.76,72.83,151,71.69,104.55,69.73,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,서대문구,11410,오피스텔,18167.74,32.39,594.95,179.97,31,16227.27,38.69,452.27,136.81,11,89.32,119.45,76.02,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,서초구,11650,단독다가구,170378.95,335.85,616.2,186.4,19,16072.87,55.64,296.31,89.63,188,9.43,16.57,48.09,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,서초구,11650,아파트,94539.43,97.54,983.26,297.44,766,53805.68,94.9,574.29,173.72,650,56.91,97.29,58.41,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,서초구,11650,연립다세대,38900.64,62.93,635.64,192.28,157,22724.14,57.35,421.62,127.54,261,58.42,91.13,66.33,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,서초구,11650,오피스텔,22526.41,34.77,639.27,193.38,93,18367.65,34.62,545.82,165.11,34,81.54,99.57,85.38,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,성동구,11200,단독다가구,75597.02,180.61,501.67,151.75,57,9711.43,45.09,227.76,68.9,254,12.85,24.97,45.4,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,성동구,11200,아파트,52154.18,79.51,656.59,198.62,777,38648.65,81.93,479.05,144.91,478,74.1,103.04,72.96,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,성동구,11200,연립다세대,29320.68,52.75,578.3,174.94,98,14321.43,45.61,345.72,104.58,98,48.84,86.46,59.78,1.75,4.0,82.9,88.1,85.7,120.9302326
2015,3,성동구,11200,오피스텔,15495.52,33.31,489.21,147.99,27,11764.71,31.88,369.79,111.86,17,75.92,95.71,75.59,1.75,4.0,82.9,88.1,85.7,120.9302326
