Region_Name,Building_Age,Building_Use,JS_Price,JS_BA,Population,IR,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,Shortest_Distance_to_Subway,Shortest_Distance_to_School,Shortest_Distance_to_Univ,YearMonth,Shortest_Distance_to_Park
구로구,21,아파트,27000,59.94,400914.0,0.75,4.2,98.5,99.2,99.4,106.8940493,134.5,57375.0,0.965344703,1089.409046052145,227.7027656648602,404.3611336185188,202004,865.9395500025599
양천구,12,아파트,42000,125.37,484474.0,2.5,3.4,78.9,85.3,82.5,120.5908684,75.0,59900.0,0.945980094,930.9589905076597,319.805675984018,1255.9866878018047,201401,906.9670115067522
도봉구,14,아파트,19000,59.88,357523.33,3.25,3.3,72.7,79.5,76.5,106.36988485599991,80.1,36316.67,0.8484595590799987,707.7036925543682,245.9318946391098,1881.7786567823994,201107,1287.7872241156567
양천구,26,아파트,55000,126.02,489072.0,2.5,3.0,78.7,84.9,82.3,119.4775435,74.3,51350.0,0.9459616136100018,686.6997605051939,189.2093372136842,2113.017029024303,201312,1282.8199408586265
서초구,35,아파트,25000,77.48,431841.0,2.5,3.1,76.8,83.2,80.8,111.1824015,73.5,61800.0,1.2234529640000027,886.3297379512906,236.4265652322948,887.5846080256698,201306,1673.1178159522578
서초구,37,아파트,47000,108.89,441511.0,2.0,4.5,82.5,88.1,85.4,116.8157424,78.6,145333.33,1.206405205,369.1250168842255,160.98577700464918,1024.22235143349,201502,2111.278110664575
양천구,3,아파트,50000,116.38,468983.0,1.25,3.6,91.0,95.9,91.6,107.4712644,93.4,52047.06,0.817232189,475.8510640856547,189.40535114288008,2486.8008256685907,201705,546.9182406356629
노원구,26,아파트,10000,37.46,587991.0,2.5,3.0,78.7,84.9,82.3,119.4775435,74.3,23675.0,0.906348471759999,283.5650401152974,291.02071426567113,517.7417288296343,201312,1015.2230856553366
동작구,7,아파트,67000,84.95,390350.0,1.25,3.4,98.0,101.1,99.1,112.0392157,131.7,127811.11,0.831474743,710.2555610144021,176.82903415583954,299.16201819310197,201912,1360.810685858733
성북구,15,아파트,35100,84.98,427809.0,0.5,4.3,104.9,102.3,102.2,119.4605358,169.3,81750.0,0.547777763,854.1309419865815,229.4497185556076,981.6161194325381,202103,769.9616653087193
노원구,29,아파트,12000,41.3,543267.0,1.5,4.6,93.6,97.8,93.9,99.543379,104.8,25871.43,0.730990952,1502.694301834695,252.4810855421192,2341.347857148541,201802,2432.9727743038916
광진구,8,오피스텔,9000,24.41,364151.5,2.75,4.5,72.3,78.2,74.5,110.66046618199996,82.0,11900.0,1.6569852582700022,960.3691827083392,217.33151458221442,961.1972917376431,201102,1122.0058048791273
강서구,5,오피스텔,20000,25.6,571614.0,0.5,4.0,105.6,103.4,102.7,109.7212165,170.8,21160.0,0.671992935,372.8311322611475,537.183954160869,2404.7171187054764,202104,1194.7181817070564
강남구,17,오피스텔,22500,38.96,525570.0,0.5,4.3,104.9,102.3,102.2,119.4605358,169.3,25912.5,1.142804016,548.5211399691217,508.8774194774499,1551.3757248712548,202103,1472.0874702686328
강남구,26,아파트,54000,84.6,530126.0,0.75,4.2,98.5,100.1,99.4,108.3393764,135.7,190000.0,1.352069184,1396.1107729978185,627.6533140076414,2212.1612898665553,202003,680.4447079657198
성동구,21,아파트,29000,59.97,292890.0,1.25,3.5,87.1,92.6,89.3,115.8765653,88.0,39214.29,0.98515111,555.9863077115982,295.5696426368813,1339.5045350203663,201607,1028.41950852269
동대문구,17,아파트,47000,132.47,337801.0,1.25,4.1,98.3,101.4,99.3,112.3004354,132.7,74000.0,0.952623707,968.1375252653112,263.65440607818283,517.3811915464935,202001,1255.255344429782
강남구,1,아파트,34000,114.69,552293.25,3.25,4.2,73.6,80.4,77.8,108.06792579099992,77.7,69604.25,1.4489840416800002,3016.6726047948214,588.8272144654263,7093.457104124816,201202,1847.017113688907
노원구,4,아파트,12048,49.9,522235.0,0.5,4.5,98.5,98.3,99.5,104.1001451,135.1,73500.0,0.710203555,1266.600629158541,233.7493242468345,730.1128060142356,202005,898.226240981981
강남구,29,아파트,31500,39.53,525570.0,0.5,3.2,107.1,104.0,103.7,119.982699,181.7,109687.5,1.142804016,258.6002905695247,453.7514614962897,4618.810795695847,202107,563.9758935961212
중랑구,17,아파트,10300,33.18,412013.0,2.5,3.0,76.4,82.8,80.6,112.5114574,73.9,16380.0,1.244955359600002,140.28018813106678,269.4571975383496,1829.2336580331767,201305,256.62432851219523
금천구,7,아파트,58000,84.79,228299.0,0.5,4.0,106.3,103.7,103.2,110.2824041,173.8,98150.0,0.995953302,4168.561556449796,190.1790494339867,5885.55392160238,202105,266.9736731504283
동대문구,15,아파트,22000,59.74,355274.0,1.75,3.9,83.3,88.3,85.9,122.2271914,80.2,34805.0,1.262626263,685.0209904092145,471.43704368876257,992.9716560640329,201504,265.49698115765074
송파구,4,아파트,22000,27.68,669058.0,3.0,3.1,74.5,81.5,78.5,102.461258,74.2,89473.33,1.191436660999998,290.67640326316655,40.45509270478124,3502.5001761340413,201207,1154.5593421986937
도봉구,22,아파트,28000,84.94,341842.0,1.25,4.1,90.4,95.3,91.0,107.6345984,91.7,32038.89,0.577355199,386.0812796119028,156.85682252463243,4351.718931572985,201703,427.3171498245783
금천구,0,연립다세대,27800,30.75,228342.0,0.5,4.3,99.0,98.5,99.8,112.9172714,140.0,26350.0,1.048278088,3549.8639511547935,388.76397555034185,5587.079786178475,202006,793.8982984844661
은평구,11,아파트,52000,134.73,469876.0,0.75,2.6,107.2,104.1,104.1,121.2514418,185.0,114333.33,0.679837292,1010.0318592368777,202.29566208425345,4996.120091866394,202108,972.0984668762085
성북구,2,아파트,20000,59.97,474385.09,3.25,3.0,72.9,80.1,77.6,106.9104664899999,77.8,51666.67,0.9607352454999992,757.9596216897127,403.5472825018894,1158.098797007222,201112,588.5160561106886
동작구,9,아파트,80000,59.88,383557.0,0.75,2.7,107.1,104.3,104.5,119.8385236,187.8,159500.0,0.667150146,866.6064147242527,168.00195017495628,541.8033896893079,202109,1143.4277689534047
도봉구,17,아파트,43000,102.0,325050.0,1.25,4.1,98.3,101.4,99.3,112.3004354,132.7,79000.0,0.665626021,630.9990618563631,156.0362072571056,1948.2192129357177,202001,1182.780981518012
성동구,29,아파트,22150,72.84,291572.0,1.5,3.2,84.9,90.0,87.1,122.0035778,83.9,34000.0,1.100749021,434.3761344732831,357.0342823266468,860.8460662686743,201509,940.2083100623855
중랑구,18,아파트,50000,84.55,386616.0,0.5,4.3,104.9,102.3,102.2,119.4605358,169.3,105000.0,0.819117853,456.49738949200804,478.09915753718815,1399.2838939395208,202103,1239.3895007128447
구로구,18,아파트,24000,84.89,421109.0,2.0,3.0,81.4,86.6,84.9,115.7564906,77.5,24800.0,1.178874327,580.6727618145826,113.74635291077746,1973.094286817694,201411,2100.575298856903
양천구,17,아파트,39000,84.96,468983.0,1.5,3.3,93.1,97.2,93.3,100.1902588,100.9,52463.64,0.817232189,501.87208175512956,379.9414382438882,877.671296941897,201712,197.54203346348314
서대문구,22,아파트,35000,84.78,303057.0,1.75,4.7,95.0,98.7,96.9,69.88235294,117.1,54750.0,0.910663395,454.6100945877106,257.5733300124834,327.0783451597662,201902,1635.6636959534612
도봉구,23,아파트,27250,84.94,337404.0,1.5,3.7,93.4,97.6,93.6,100.0761035,103.0,33111.84,0.65827794,386.0812796119028,156.85682252463243,4351.718931572985,201801,427.3171498245783
노원구,33,아파트,29000,58.01,512274.0,0.5,4.3,104.9,102.3,102.2,119.4605358,169.3,56966.67,0.665118284,1190.128137254251,236.21428531582987,2414.456119040862,202103,2166.492554728189
강남구,22,아파트,32000,49.5,567007.0,2.0,3.7,82.2,87.5,85.1,115.2504472,77.9,39115.38,1.481194994,566.1904267505992,178.11967694245635,5449.829073349246,201501,545.9432658518008
강남구,20,아파트,19000,39.53,556296.0,3.25,3.1,74.3,81.0,78.1,105.98426490399989,75.8,40120.0,1.457119409,951.7861440558096,373.5033075351692,4651.933167614626,201205,1648.0959856361721
강서구,6,아파트,19556,59.79,579138.0,0.5,3.1,100.4,99.3,100.2,120.7096307,151.9,162000.0,0.753540274,813.3216539618879,311.49837686324673,2432.9700074387965,202008,1642.3329903289555
동작구,5,아파트,32000,84.99,397899.0,3.0,3.0,74.5,81.1,78.6,101.6864175,73.6,53250.0,1.0109538564099991,676.4032696430518,392.54512257056643,1170.5668586634563,201208,954.7099072059372
성동구,11,아파트,24000,59.96,294535.84,3.25,3.0,72.8,79.7,76.9,107.67616558599995,80.0,48466.67,1.0784876128699998,133.06852731409606,194.80351798426145,1791.530425894048,201109,478.8692174594149
마포구,21,아파트,72000,136.1,367176.0,1.5,4.5,93.9,98.0,94.1,94.7869102,106.1,105000.0,1.338651358,164.55580936914407,160.7838145261415,385.85787705892676,201803,1019.9084586565164
관악구,16,아파트,33500,59.85,493055.0,1.5,3.1,96.3,100.2,98.5,95.90196078,125.2,64380.56,1.02989558,623.899874671451,285.6608533677533,916.6362657610886,201909,1104.0457267431761
강서구,7,아파트,53550,59.99,567898.0,2.25,2.9,108.9,108.5,109.7,91.34948097,173.2,163000.0,0.6718842453999995,497.55822809831557,571.5967278174767,511.5504022667459,202207,933.4929396419668
강서구,26,아파트,44000,134.65,579138.0,0.5,4.3,99.0,98.5,99.8,112.9172714,140.0,68500.0,0.753540274,336.9952582570974,153.22199578255203,3902.5935598365563,202006,362.42601479854375
성동구,13,아파트,39000,114.57,292786.0,2.5,4.5,79.2,85.6,82.7,121.038496,75.7,35730.0,1.178712104,504.27454847610466,327.17765279848226,1907.064543289815,201402,760.9108417424509
노원구,9,아파트,18000,84.5,572940.0,1.75,4.0,82.9,88.1,85.7,120.9302326,79.4,22283.33,0.887204028,226.16002137812387,597.6538101243119,2988.690902477705,201503,1541.5813408474012
양천구,33,아파트,26500,87.17,462235.0,1.5,4.1,93.8,98.1,94.4,89.53576865,107.4,34500.0,0.750835745,583.9241939600707,264.26952300148133,2243.141335547287,201804,301.6383110215648
성북구,10,아파트,26500,114.91,471766.0,2.5,3.1,76.8,83.2,80.8,111.1824015,73.5,26950.0,0.9673086078799992,278.47335115264974,223.24559392151977,1086.8450718844144,201306,1532.8112757548104
강북구,22,아파트,9000,41.3,334980.0,2.5,3.1,76.8,83.2,80.8,111.1824015,73.5,24466.67,1.177864932639999,937.3073034907333,161.48439424735358,996.1744293503384,201306,583.4746918262914
성동구,17,아파트,54000,73.91,299044.0,1.75,4.0,95.6,99.5,97.7,76.35294118,119.6,122300.0,0.813000236,996.1941188721854,175.98444360387262,1938.8819757022366,201906,418.9118689177198
도봉구,22,아파트,15000,84.66,359554.0,2.75,2.8,74.7,81.3,79.0,109.2980857,73.1,19250.0,0.8791334527199985,1285.179671230418,434.45100922912883,1522.050813320285,201210,145.0246911276022
서초구,18,아파트,22000,36.66,411435.0,0.5,4.9,104.3,101.6,101.7,126.2853005,168.7,47100.0,0.878493489,887.6269540507675,400.4127474395486,498.6257440422231,202102,1814.5103345130078
용산구,16,아파트,30000,59.88,229055.0,2.25,3.3,80.5,86.6,84.2,111.5487914,76.4,62023.53,1.520122922,632.4941973601645,407.65130169601076,2228.14551100095,201408,1155.6503752903986
강동구,11,아파트,45000,59.98,425539.0,1.5,3.6,94.6,98.4,95.4,98.28767123,121.5,92436.36,0.907343953,1117.3396573792666,218.97142125630037,3172.068999551336,201809,756.6862355805364
동작구,18,아파트,24000,59.84,398009.24,3.25,3.0,72.8,79.7,76.9,106.62421337399992,80.0,47325.0,0.9975120064799992,860.2831506002128,273.79487846862156,2865.5317441787383,201109,474.397526054089
노원구,25,아파트,14500,44.52,555097.0,1.25,3.6,92.2,96.5,92.3,101.8534863,98.0,21755.56,0.754199704,351.3552501378968,180.07112891467082,384.9937016244685,201708,1189.0182935006635
은평구,6,오피스텔,13200,24.91,473512.0,1.75,4.7,95.0,98.7,96.9,69.88235294,117.1,16425.0,0.800749568,1392.8452327086707,625.4331832209791,4803.830237117179,201902,747.7606270473302
관악구,18,아파트,43000,84.96,494637.0,1.5,4.5,93.9,98.0,94.1,94.7869102,106.1,46539.47,0.966464118,374.3068827849855,140.5104255398499,718.6997657948579,201803,404.4182557398221
강서구,16,아파트,17000,59.82,563968.19,3.0,3.7,72.5,78.4,75.3,105.37499784599991,81.2,29383.33,0.8715899485300005,1844.1811723214084,162.02550734172215,1467.4282847301008,201104,315.3879159475356
성동구,27,아파트,32000,62.41,292890.0,1.5,4.9,85.5,91.0,88.4,116.5921288,84.5,36250.0,0.98515111,184.16618301518542,126.62634542655107,1756.24684693645,201602,815.410273601298
은평구,8,아파트,14707,84.72,480967.0,1.25,3.7,89.5,94.6,90.5,108.6054722,91.0,49000.0,0.790509811,389.0820616524132,24.59443384483102,3665.6297618255553,201701,475.40032646133295
은평구,0,아파트,18000,19.84,480967.0,1.5,3.1,93.0,97.4,93.0,102.5154457,100.0,23037.5,0.790509811,683.9264277712801,326.4146447653351,4335.597333859746,201711,309.4279801491853
성북구,15,아파트,52000,114.73,432206.0,1.25,4.1,98.3,101.4,99.3,112.3004354,132.7,70733.33,0.574200995,630.0354416828181,236.3685719076125,423.26998970525614,202001,1870.4914095928066
구로구,11,아파트,23000,84.99,422946.0,3.0,3.0,74.5,81.1,78.6,101.6864175,73.6,41833.33,1.1753592170000018,2070.097821267689,261.3100768280006,809.222420572092,201208,945.9949724142515
성북구,7,아파트,23000,84.89,475852.0,3.0,3.0,74.5,81.1,78.6,101.6864175,73.6,28500.0,0.9596803261199992,1094.692428306582,309.07367733580753,998.8114048549628,201208,1283.714978730025
금천구,4,아파트,63500,84.41,228373.0,2.5,2.4,109.4,109.2,110.8,89.45453671449994,164.0,90000.0,0.9969116268300005,2821.844581651791,228.5808036213748,5143.4645235457365,202209,1360.8351313823066
용산구,19,아파트,52000,60.0,218821.0,1.75,4.4,95.5,98.8,97.2,71.09803922,116.1,117500.0,1.351224586,627.2524419359667,307.558695917258,2251.7771314276974,201904,1225.1784604784925
송파구,10,아파트,85000,84.99,656198.0,1.5,4.0,94.1,98.2,94.6,85.1217656,107.9,143457.14,0.862203362,290.67640326316655,40.45509270478124,3502.5001761340413,201805,1154.5593421986937
강서구,1,연립다세대,25000,37.92,587369.0,1.75,4.5,94.8,99.0,96.7,78.90196078,117.9,32000.0,0.823035638,598.4602978547903,233.63453093642573,731.6818028466224,201901,991.7063029652522
서대문구,29,아파트,55000,83.05,303144.0,0.5,4.0,105.6,103.4,102.7,109.7212165,170.8,70000.0,0.721664835,784.493338895621,329.3366769672295,450.0331634532501,202104,1039.1260100449676
노원구,26,아파트,19000,54.48,572940.0,1.75,3.7,83.7,88.0,86.0,120.3488372,80.9,35905.56,0.887204028,893.511508516443,220.3434922475088,1077.3267544584792,201505,1393.4659771925437
노원구,32,아파트,27000,66.87,555097.0,1.25,3.8,91.5,96.1,91.8,108.524735,95.3,39066.67,0.754199704,692.7300216729451,231.6638069223159,636.713481825628,201706,1682.308864246666
중랑구,20,아파트,15000,59.4,412013.0,2.75,3.9,75.7,82.4,79.9,110.3919781,72.7,22000.0,1.244955359600002,358.5091965716825,565.7222622056632,2134.4406111924823,201302,462.16660212737446
관악구,26,아파트,19000,73.48,508137.0,2.0,3.2,81.1,86.5,84.7,117.0098478,77.5,24850.0,1.274719904,1886.433896882367,179.87911627285493,3395.3656347871706,201410,756.8313542279576
양천구,8,아파트,21500,84.63,484474.0,2.25,3.3,80.5,86.6,84.2,111.5487914,76.4,34375.0,0.945980094,1392.2366395812846,276.4392912926894,2844.2834769027377,201408,792.1147503950715
노원구,30,아파트,29000,84.92,543267.0,1.5,3.7,94.5,98.5,95.1,89.61187215,110.2,18800.0,0.730990952,643.1852766499123,205.23399302563652,1817.6586858994165,201807,2405.5666783328084
성동구,15,아파트,34000,84.09,294446.0,2.75,3.9,75.7,82.4,79.9,110.3919781,72.7,55000.0,1.0838855179199998,112.10464381128631,349.9286355777926,913.7522531478184,201302,1419.3925014667889
서초구,4,아파트,55000,74.97,439368.0,1.5,3.7,85.5,90.8,88.1,119.8792487,84.3,66850.0,1.105039681,2517.929904571851,115.02545142731684,3204.330223211804,201601,1583.5793348421798
강서구,15,아파트,21000,55.88,587369.0,1.5,3.1,96.3,100.2,98.5,95.90196078,125.2,39000.0,0.823035638,817.7643970180904,444.70396138744525,1229.2938063399617,201909,505.0245915401721
서대문구,12,아파트,46000,140.51,304074.0,1.25,4.1,98.6,101.0,99.5,109.6879536,134.6,47000.0,0.784327083,396.3371506218669,118.93490003761471,255.3831458536499,202002,1450.6749186820311
강서구,26,아파트,34000,58.14,571614.0,0.5,4.0,105.6,103.4,102.7,109.7212165,170.8,79433.33,0.671992935,1150.323974732716,153.60724003196603,1266.0529282717534,202104,892.9255762376353
강동구,14,아파트,29000,114.98,473861.0,2.5,3.4,80.1,86.3,83.9,111.4592659,75.7,35400.0,1.12022471,602.0767467956439,136.469124413077,2766.460521325267,201407,714.093798418563
강남구,11,아파트,92000,134.3,567007.0,2.0,4.5,82.5,88.1,85.4,116.8157424,78.6,130500.0,1.481194994,981.7488966731876,132.52527687850701,4637.166323261446,201502,1552.1189446911294
관악구,11,아파트,48000,114.69,503853.0,2.0,4.5,82.5,88.1,85.4,116.8157424,78.6,38961.79,1.199362608,325.91516607459005,346.3338527155041,673.2206049814523,201502,414.9000226741931
도봉구,27,아파트,31000,84.87,332026.0,1.25,3.0,96.9,100.5,98.7,99.98039216,127.1,62116.67,0.628666601,482.6526027863117,155.0298925419134,1383.2988832010694,201910,277.73466253810244
강동구,30,아파트,11000,48.6,482892.23,3.25,4.2,73.6,80.4,77.8,105.3662511809999,77.7,58333.33,1.1202247100000016,955.9918492901422,425.0915677457798,5039.212253787478,201202,944.1273785462815
서대문구,20,아파트,29000,84.78,306297.0,2.0,3.3,81.7,87.2,84.9,116.8755595,77.4,38250.0,1.307108062,1216.1111141536533,289.2087974712125,822.4392544934921,201412,609.6571169120849
서초구,39,아파트,26500,72.51,431841.0,2.75,3.9,75.7,82.4,79.9,110.3919781,72.7,104100.0,1.2234529640000027,1023.7884911645407,140.4727707370313,1240.8779977977636,201302,1554.363258726346
강서구,9,아파트,19000,84.53,563000.95,3.25,3.5,74.3,80.8,78.0,104.7950669689999,76.2,32000.0,0.8712559080100007,651.6378693508411,305.353006557955,3083.3804357432814,201204,1050.2802747004387
노원구,33,아파트,17850,43.41,504265.0,2.25,2.9,108.9,108.5,109.7,91.34948097,173.2,61000.0,0.6651182840000005,599.574339789688,212.38065315117484,878.263894092489,202207,2127.508011713062
송파구,3,오피스텔,19900,20.45,655395.0,0.5,4.0,105.6,103.4,102.7,109.7212165,170.8,19600.0,0.709977183,0.0,416.88953406588394,3850.882396519771,202104,449.3288941705085
성동구,16,아파트,45000,59.7,291841.0,0.5,4.0,99.6,98.8,100.0,117.4511224,147.2,81250.0,0.786010216,331.4757371044802,325.6888081772114,1271.2394754943941,202007,716.8140775238062
중랑구,24,아파트,41000,102.7,394293.0,1.75,4.0,95.6,99.5,97.7,76.35294118,119.6,64625.0,1.061628162,815.6911099572884,205.67346277299058,1262.2805904824054,201906,783.7631065561279
강서구,15,아파트,57000,117.19,592308.0,1.5,3.6,94.6,98.4,95.4,98.28767123,121.5,89466.67,0.766884633,747.8423309499368,397.0331787745526,711.907718510072,201809,332.22999070341626
강동구,32,아파트,44000,83.34,433809.0,1.25,3.6,92.2,96.5,92.3,101.8534863,98.0,65993.33,0.967619601,125.3668351371062,216.5855751108831,3597.9162294511575,201708,433.63760324152247
강북구,21,아파트,12000,49.94,338041.0,2.75,2.9,75.3,82.1,79.4,109.2525068,72.1,18333.33,1.133151814129999,937.3073034907333,161.48439424735358,996.1744293503384,201212,583.4746918262914
송파구,23,연립다세대,20000,59.28,651722.0,1.25,4.1,90.4,95.3,91.0,107.6345984,91.7,22000.0,0.830784313,659.5151163102012,183.57983656345823,1863.4320865793322,201703,1314.7630210275158
노원구,18,아파트,9500,39.6,587991.0,2.75,3.2,76.1,82.6,80.3,114.3446379,73.7,16650.0,0.906348471759999,524.4329039622912,116.88002951334445,683.8626466588711,201304,2037.6004022110292
