Building_Age,JS_Price,JS_BA,Population,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,위도,경도,IR,Region_Name,Building_Use,YearMonth,Shortest_Distance_to_Subway,Shortest_Distance_to_University,Shortest_Distance_to_School
25,16000,59.43,384129,3.8,72.0,78.2,74.2,114.19934844970705,81.2,41815.38,0.9071385860443116,37.572115,126.9018923,2.75,마포구,아파트,2011-01-01,763.3669823825521,2076.8437979294617,178.54610415703422
31,15000,71.58,486546,3.8,72.0,78.2,74.2,113.79261779785156,81.2,78012.5,1.463912010192871,37.5269355,127.1387509,2.75,강동구,아파트,2011-01-01,236.25519945040662,1062.8759707576285,206.9075069314205
3,21000,27.68,674828,3.8,72.0,78.2,74.2,114.51138305664062,81.2,84890.91,0.8879200220108032,37.5140588,127.0884544,2.75,송파구,아파트,2011-01-01,291.1621452005796,3506.912517336133,40.36357814790489
26,20000,83.93,486546,3.8,72.0,78.2,74.2,112.76580047607422,81.2,51657.14,1.0900778770446775,37.5479154,127.1508631,2.75,강동구,아파트,2011-01-01,125.6002016982518,3601.0127244663863,216.94219639899322
9,14500,34.64,384129,3.8,72.0,78.2,74.2,114.32637786865234,81.2,19166.67,1.492048978805542,37.5536587,126.9367613,2.75,마포구,아파트,2011-01-01,120.92598022888262,223.46244439367467,250.20329859513944
4,24000,81.05,359109,3.8,72.0,78.2,74.2,114.19866180419922,81.2,41290.0,0.9015039801597596,37.5739639,127.0753876,2.75,동대문구,아파트,2011-01-01,835.1485501924969,1663.0668657459507,182.6855189570522
25,17000,47.25,494724,3.8,72.0,78.2,74.2,114.2539291381836,81.2,56400.0,1.1633436679840088,37.5319314,126.8715915,2.75,양천구,아파트,2011-01-01,915.3211422102535,2350.219621041822,449.2208103453613
20,15000,56.7,479088,3.8,72.0,78.2,74.2,112.76580047607422,81.2,27375.0,1.0681856870651243,37.6032165,127.0261753,2.75,성북구,아파트,2011-01-01,699.974231334285,1332.63547072317,212.98541305076648
18,23500,59.25,396306,3.8,72.0,78.2,74.2,114.19308471679688,81.2,45104.0,1.0367431640625,37.4896386,126.9759403,2.75,동작구,아파트,2011-01-01,606.8886042941348,787.5828932192444,172.67776072509454
1,20000,59.99,482586,3.8,72.0,78.2,74.2,112.36187744140624,81.2,37500.0,1.204228162765503,37.6115456,126.9385808,2.75,은평구,아파트,2011-01-01,944.5188775993086,1747.4818412135369,653.1256574865064
27,31000,123.76,394875,3.8,72.0,78.2,74.2,113.00987243652344,81.2,77500.0,0.8748589754104614,37.533081,126.8983856,2.75,영등포구,아파트,2011-01-01,433.47923444339705,2922.029937545717,115.08735737983044
7,17500,84.89,339529,3.8,72.0,78.2,74.2,113.69617462158205,81.2,25887.5,1.1748839616775513,37.6211493,127.0108272,2.75,강북구,아파트,2011-01-01,1710.3479222073993,731.1093311861184,252.61945328653965
30,41500,121.09,557563,3.8,72.0,78.2,74.2,114.09654998779295,81.2,84528.57,0.9344047904014589,37.5175246,127.0499786,2.75,강남구,아파트,2011-01-01,670.7383896450284,1674.9007257782025,440.39148326729224
16,16000,58.14,564602,3.8,72.0,78.2,74.2,114.38723754882812,81.2,24887.5,3.040351390838623,37.5623613,126.8483669,2.75,강서구,아파트,2011-01-01,1362.1831292602549,1395.9727329645448,130.4076865011412
0,34000,84.89,236688,3.8,72.0,78.2,74.2,114.4478530883789,81.2,70600.0,1.5305454730987549,37.5358957,126.9669677,2.75,용산구,아파트,2011-01-01,510.46627933098574,1193.359003850284,189.88005135964409
19,16000,58.65,564602,3.8,72.0,78.2,74.2,114.32194519042967,81.2,26600.0,1.1976704597473145,37.5632287,126.8592942,2.75,강서구,아파트,2011-01-01,2037.9580529450561,1701.8124761052086,171.60118654810705
14,18000,59.73,674828,3.8,72.0,78.2,74.2,114.26449584960938,81.2,28468.18,0.856039822101593,37.4909346,127.1445265,2.75,송파구,아파트,2011-01-01,140.3030870812488,3406.7282263987427,203.72757224136288
3,26000,31.4,557563,3.8,72.0,78.2,74.2,114.1829071044922,81.2,128000.0,1.0273725986480713,37.5163059,127.0484473,2.75,강남구,아파트,2011-01-01,551.1804685499811,1539.885724777256,251.47354540659285
16,17000,59.22,486546,3.8,72.0,78.2,74.2,114.47740173339844,81.2,26800.0,1.2713013887405396,37.5328678,127.1478833,2.75,강동구,아파트,2011-01-01,320.9027510503946,2094.955295133442,317.831907509257
33,36000,117.11,427110,3.8,72.0,78.2,74.2,114.35694122314452,81.2,96900.0,0.9643253684043884,37.4890871,127.0261778,2.75,서초구,아파트,2011-01-01,887.9554902494983,885.5610031250332,236.86242635600422
29,8500,41.99,557563,3.8,72.0,78.2,74.2,113.00987243652344,81.2,66000.0,0.8663005828857422,37.4855599,127.0713384,2.75,강남구,아파트,2011-01-01,1058.8747228740804,4888.867192355349,153.262409345653
32,29000,76.79,557563,3.8,72.0,78.2,74.2,113.00987243652344,81.2,100404.17,0.8367490172386169,37.4974176,127.0653272,2.75,강남구,아파트,2011-01-01,540.7788869256138,3723.160550967055,336.1230787817961
3,44000,84.99,674828,3.8,72.0,78.2,74.2,113.69617462158205,81.2,84890.91,1.1786121129989624,37.5140588,127.0884544,2.75,송파구,아파트,2011-01-01,291.1621452005796,3506.912517336133,40.36357814790489
6,23000,84.73,479088,3.8,72.0,78.2,74.2,114.51138305664062,81.2,40250.0,0.8905971050262451,37.5968548,127.0317227,2.75,성북구,아파트,2011-01-01,662.463275819897,1030.0802081726365,332.73764107499113
31,26000,75.09,674828,3.8,72.0,78.2,74.2,114.36427307128906,81.2,66650.0,1.1393393278121948,37.517514,127.1070384,2.75,송파구,아파트,2011-01-01,255.58105020476117,2124.878737277615,471.64480978197685
16,16000,58.14,564602,3.8,72.0,78.2,74.2,114.36483764648438,81.2,24335.71,1.1816987991333008,37.5604513,126.8448691,2.75,강서구,아파트,2011-01-01,1055.115195864489,1123.5371852829044,157.1586702363251
10,12600,59.91,494724,3.8,72.0,78.2,74.2,114.48422241210938,81.2,21366.67,1.2709881067276,37.513551,126.8353703,2.75,양천구,아파트,2011-01-01,1680.0131288075656,2354.2414748995834,169.69595867454873
19,13300,66.48,362400,3.8,72.0,78.2,74.2,114.35694122314452,81.2,34741.67,0.953744888305664,37.6490829,127.0485403,2.75,도봉구,아파트,2011-01-01,483.49421175096614,1380.0301818586188,154.73989062046397
29,8000,35.87,557563,3.8,72.0,78.2,74.2,114.32112884521484,81.2,84476.09,1.4895339012145996,37.4785022,127.0615383,2.75,강남구,아파트,2011-01-01,1673.9153286644967,4202.788358778689,745.9253844667033
3,31000,111.22,486546,3.8,72.0,78.2,74.2,113.00987243652344,81.2,68985.71,0.8663465976715088,37.5564401,127.1420345,2.75,강동구,아파트,2011-01-01,1129.8152293099204,3437.9324131757767,219.99170889185976
14,24000,84.52,557563,3.8,72.0,78.2,74.2,114.18976593017578,81.2,53240.0,1.028946876525879,37.5147153,127.0226688,2.75,강남구,아파트,2011-01-01,785.376259523619,774.4440931609457,765.3688384923945
6,43000,103.34,427110,3.8,72.0,78.2,74.2,113.00987243652344,81.2,85666.67,0.8708113431930542,37.4750472,126.9904693,2.75,서초구,아파트,2011-01-01,797.677764567382,829.1313465621864,141.87274413922268
23,24000,64.08,674828,3.8,72.0,78.2,74.2,114.26688385009766,81.2,41520.0,1.154244065284729,37.516567,127.1041845,2.75,송파구,아파트,2011-01-01,184.34534529511618,2387.9278773772235,396.502697071521
22,8500,43.35,601411,3.8,72.0,78.2,74.2,114.51138305664062,81.2,21015.38,0.8872137069702148,37.6614765,127.0728242,2.75,노원구,아파트,2011-01-01,84.905921294366,1611.6473960019568,425.62057923585013
24,40000,106.93,494724,3.8,72.0,78.2,74.2,114.18976593017578,81.2,77766.67,1.0262744426727295,37.5185416,126.8624047,2.75,양천구,아파트,2011-01-01,687.221427565511,2116.482312648124,189.56310067459833
11,23000,84.96,521193,3.8,72.0,78.2,74.2,112.36486053466795,81.2,38314.29,1.20540452003479,37.4849777,126.9595277,2.75,관악구,아파트,2011-01-01,374.54413186462637,718.1739760499418,140.37796947235177
9,29000,84.59,396306,3.8,72.0,78.2,74.2,114.47388458251952,81.2,57900.0,0.9607260823249816,37.4944115,126.9155322,2.75,동작구,아파트,2011-01-01,669.6549236996169,3640.0508077750164,149.0629404077509
8,28000,114.88,384129,3.8,72.0,78.2,74.2,114.43805694580078,81.2,43681.25,3.841271162033081,37.5644992,126.9204214,2.75,마포구,아파트,2011-01-01,818.6827788205591,1722.8974635510838,117.04699189091201
27,20000,66.87,486546,3.8,72.0,78.2,74.2,114.35963439941406,81.2,42500.0,1.1379989385604858,37.5472021,127.1477091,2.75,강동구,아파트,2011-01-01,342.53032823666683,3402.493853747433,369.9408017330663
14,33000,84.76,494724,3.8,72.0,78.2,74.2,114.1831283569336,81.2,60500.0,1.029084086418152,37.5414577,126.8816548,2.75,양천구,아파트,2011-01-01,1944.62482908484,2488.6135595710484,173.84834064056778
19,19000,126.63,359109,3.8,72.0,78.2,74.2,114.11943817138672,81.2,26311.82,0.9823153018951416,37.5772715,127.0649582,2.75,동대문구,아파트,2011-01-01,860.7088568549643,810.3986414585693,313.318791817438
23,30000,84.75,674828,3.8,72.0,78.2,74.2,114.11965942382812,81.2,90791.67,0.9705826044082642,37.4885195,127.1143775,2.75,송파구,아파트,2011-01-01,364.6249791147355,3756.352233272993,270.59059687496693
18,19500,59.84,396306,3.8,72.0,78.2,74.2,113.01009368896484,81.2,52216.67,0.8624573349952698,37.5072943,126.9247119,2.75,동작구,아파트,2011-01-01,858.322009240478,2858.9082199563522,273.99642194159145
17,21500,84.96,564602,3.8,72.0,78.2,74.2,114.27025604248048,81.2,43333.33,0.8444607853889465,37.5598381,126.8470289,2.75,강서구,아파트,2011-01-01,1058.2217249929606,1093.1665360256084,174.0019018862573
12,9500,31.73,394875,3.8,72.0,78.2,74.2,114.19934844970705,81.2,16493.75,0.9019310474395752,37.5211685,126.8930171,2.75,영등포구,아파트,2011-01-01,638.7428353736252,3223.680260584032,279.45867606652257
28,17000,56.9,427110,3.8,72.0,78.2,74.2,112.76580047607422,81.2,39500.0,1.0889791250228882,37.5046903,126.9977436,2.75,서초구,아파트,2011-01-01,313.7242922148977,837.2643677520508,84.32707224776658
8,16000,84.95,482586,3.8,72.0,78.2,74.2,113.00987243652344,81.2,33209.43,0.8690611124038696,37.5868439,126.9000225,2.75,은평구,아파트,2011-01-01,602.2142961711248,1897.0659722873709,440.6164275968218
19,11000,44.24,359109,3.8,72.0,78.2,74.2,114.09654998779295,81.2,26311.82,0.9345818758010864,37.5772715,127.0649582,2.75,동대문구,아파트,2011-01-01,860.7088568549643,810.3986414585693,313.318791817438
32,30000,82.45,674828,3.8,72.0,78.2,74.2,114.25993347167967,81.2,89666.67,1.1729025840759275,37.5200302,127.1026164,2.75,송파구,아파트,2011-01-01,224.8815775970915,2502.2121143620743,322.585288367101
5,37000,59.97,674828,3.8,72.0,78.2,74.2,114.36483764648438,81.2,101800.0,1.182346224784851,37.508561,127.0948204,2.75,송파구,아파트,2011-01-01,294.90168603827294,3418.7125771509336,32.848503285443435
29,10000,51.17,674828,3.8,72.0,78.2,74.2,112.37205505371094,81.2,57561.84,1.2065188884735107,37.4956865,127.1184047,2.75,송파구,아파트,2011-01-01,0.0,2884.003305962829,504.40953502094123
6,17000,61.91,564602,3.8,72.0,78.2,74.2,113.79261779785156,81.2,25500.0,1.4639912843704224,37.5541074,126.8620727,2.75,강서구,아파트,2011-01-01,1550.6318106992999,906.5989384416611,83.2943286653347
7,32000,150.64,368260,3.8,72.0,78.2,74.2,113.69617462158205,81.2,76000.0,1.1693772077560425,37.5360513,127.092836,2.75,광진구,아파트,2011-01-01,168.09416673044976,1841.4944050355182,97.51332267434316
12,23000,84.99,394875,3.8,72.0,78.2,74.2,114.27047729492188,81.2,42450.0,0.8424103260040283,37.5314982,126.891879,2.75,영등포구,아파트,2011-01-01,775.959691953707,3495.522957063037,144.03526388113198
6,22000,84.64,479088,3.8,72.0,78.2,74.2,113.80957794189452,81.2,37354.76,1.465970158576965,37.612067,127.019649,2.75,성북구,아파트,2011-01-01,440.0583616088443,637.1673790979285,226.25085958017416
11,16000,59.74,359109,3.8,72.0,78.2,74.2,114.19866180419922,81.2,32078.57,0.9013901948928832,37.5744795,127.0597451,2.75,동대문구,아파트,2011-01-01,685.5108631966755,994.8156243922441,470.32346170752595
25,25000,76.38,557563,3.8,72.0,78.2,74.2,112.36486053466795,81.2,68866.67,1.20540452003479,37.4881978,127.0371153,2.75,강남구,아파트,2011-01-01,721.3203830028241,1855.3515872908104,112.17175576322633
13,9200,39.7,601411,3.8,72.0,78.2,74.2,114.51138305664062,81.2,22725.0,0.8876665830612183,37.6799626,127.0535049,2.75,노원구,아파트,2011-01-01,1174.5035750165102,3602.861814972572,330.60131041503087
3,22000,59.94,128861,3.8,72.0,78.2,74.2,113.00987243652344,81.2,45716.67,0.8619402647018433,37.5709778,127.021434,2.75,중구,아파트,2011-01-01,603.7928020298568,1630.0253336368462,457.3311030751262
7,27000,84.79,486546,3.8,72.0,78.2,74.2,114.32194519042967,81.2,39500.0,1.1947754621505735,37.5344337,127.1264049,2.75,강동구,아파트,2011-01-01,630.3515070706137,1695.263146689695,496.147192829377
1,22000,84.96,482586,3.8,72.0,78.2,74.2,112.76580047607422,81.2,43625.0,1.095849871635437,37.6184797,126.9349046,2.75,은평구,아파트,2011-01-01,763.7025003624692,2513.038380048832,211.7862729300649
8,24000,116.28,313144,3.8,72.0,78.2,74.2,112.37205505371094,81.2,34350.0,1.2048150300979614,37.5923845,126.9484472,2.75,서대문구,아파트,2011-01-01,68.93123449875017,573.2827505247221,319.2077893107338
12,23000,59.78,521193,3.8,72.0,78.2,74.2,114.43805694580078,81.2,54000.0,3.841927766799927,37.4761517,126.9520785,2.75,관악구,아파트,2011-01-01,1106.5395039315504,543.6904921959856,86.90619939257945
33,21000,79.42,427110,3.8,72.0,78.2,74.2,113.80680084228516,81.2,120700.0,1.4649019241333008,37.51023,127.0022228,2.75,서초구,아파트,2011-01-01,534.5752813071766,1159.8136726382013,163.01527300226203
28,14200,86.4,486546,3.8,72.0,78.2,74.2,114.26148223876952,81.2,35720.0,1.1388200521469116,37.5391363,127.148678,2.75,강동구,아파트,2011-01-01,248.14707665357886,2672.22951022395,226.4806804382915
6,55000,180.27,427110,3.8,72.0,78.2,74.2,114.36682891845705,81.2,100000.0,1.1391533613204956,37.4805577,127.0072155,2.75,서초구,아파트,2011-01-01,227.97293145467845,933.6207591245,237.89860514433616
10,33000,84.95,128861,3.8,72.0,78.2,74.2,113.80680084228516,81.2,61000.0,1.4644798040390017,37.5581158,126.9653067,2.75,중구,아파트,2011-01-01,581.5523985071015,841.7666606675393,167.16832485624786
17,26000,84.85,674828,3.8,72.0,78.2,74.2,113.00987243652344,81.2,53700.0,0.8747018575668335,37.5272514,127.1177034,2.75,송파구,아파트,2011-01-01,577.4106969021117,1445.8528302499524,237.4678943787841
12,25000,84.98,557563,3.8,72.0,78.2,74.2,113.00987243652344,81.2,60000.0,0.8367490172386169,37.5215822,127.0475812,2.75,강남구,아파트,2011-01-01,717.2038591563957,1551.737805028998,248.6995224654291
6,31000,84.94,494724,3.8,72.0,78.2,74.2,113.00987243652344,81.2,60566.67,0.8367490172386169,37.5468897,126.8672385,2.75,양천구,아파트,2011-01-01,992.7422668541413,1108.6861512230616,210.4907269083941
3,46500,84.5,557563,3.8,72.0,78.2,74.2,114.18309783935548,81.2,128000.0,1.0300358533859253,37.5163059,127.0484473,2.75,강남구,아파트,2011-01-01,551.1804685499811,1539.885724777256,251.47354540659285
5,41000,59.99,557563,3.8,72.0,78.2,74.2,113.45306396484376,81.2,112479.41,1.3140140771865845,37.4935415,127.0505473,2.75,강남구,아파트,2011-01-01,720.6833043494264,3050.3631065427767,200.10715206032668
14,11500,39.6,674828,3.8,72.0,78.2,74.2,114.26449584960938,81.2,28468.18,0.8568754196166992,37.4909346,127.1445265,2.75,송파구,아파트,2011-01-01,140.3030870812488,3406.7282263987427,203.72757224136288
24,17000,55.02,494724,3.8,72.0,78.2,74.2,114.46012878417967,81.2,66107.69,0.9378374814987184,37.5161905,126.8703376,2.75,양천구,아파트,2011-01-01,838.0541932224096,1808.456491991108,237.2451761660131
23,18000,50.76,674828,3.8,72.0,78.2,74.2,114.26666259765624,81.2,41520.0,1.1489629745483398,37.516567,127.1041845,2.75,송파구,아파트,2011-01-01,184.34534529511618,2387.9278773772235,396.502697071521
9,23800,84.91,564602,3.8,72.0,78.2,74.2,113.45306396484376,81.2,56855.56,1.332913517951965,37.5446216,126.8314429,2.75,강서구,아파트,2011-01-01,1173.0018000518426,1246.1319308520842,258.9742844122009
8,19500,100.65,564602,3.8,72.0,78.2,74.2,112.99313354492188,81.2,34000.0,0.8808935284614563,37.5720212,126.8106804,2.75,강서구,아파트,2011-01-01,834.7455778893366,3764.9921059566404,339.78474236986824
29,9000,42.55,557563,3.8,72.0,78.2,74.2,113.00987243652344,81.2,78250.0,0.8690260052680969,37.4802905,127.0626272,2.75,강남구,아파트,2011-01-01,1477.8326367565369,4238.371881155218,599.3797080294962
0,31000,84.9,674828,3.8,72.0,78.2,74.2,113.00731658935548,81.2,47916.25,0.8664378523826599,37.478544,127.1320399,2.75,송파구,아파트,2011-01-01,185.98810538041005,4569.126834496503,386.28097391812645
23,22000,84.97,601411,3.8,72.0,78.2,74.2,114.2539291381836,81.2,24586.5,1.1633436679840088,37.6378658,127.068707,2.75,노원구,아파트,2011-01-01,335.71190732348435,1035.3073862919684,404.1660618405382
10,12000,39.98,359109,3.8,72.0,78.2,74.2,114.35985565185548,81.2,28391.67,1.1394380331039429,37.5829867,127.0707472,2.75,동대문구,아파트,2011-01-01,1373.6551995900768,652.5736289693128,256.42094505199736
6,13000,59.88,479088,3.8,72.0,78.2,74.2,114.20519256591795,81.2,29041.18,1.0294106006622314,37.6185856,127.0073052,2.75,성북구,아파트,2011-01-01,1708.8122450359983,672.9198410017929,208.58939587229355
23,9500,41.3,601411,3.8,72.0,78.2,74.2,114.51138305664062,81.2,22375.0,0.8903080224990845,37.6658306,127.055821,2.75,노원구,아파트,2011-01-01,1225.6528212516089,2044.0863508561692,142.82750717790196
17,23000,54.81,557563,3.8,72.0,78.2,74.2,114.09654998779295,81.2,79000.0,0.9357138872146606,37.4886292,127.0463247,2.75,강남구,아파트,2011-01-01,92.65307616607652,2660.3801842241483,452.2797401204951
9,19500,59.93,486546,3.8,72.0,78.2,74.2,114.48422241210938,81.2,29450.0,1.26945960521698,37.5317116,127.1245317,2.75,강동구,아파트,2011-01-01,291.48289228174394,1459.284441854422,189.3612121486486
15,14000,58.77,313144,3.8,72.0,78.2,74.2,113.00987243652344,81.2,21100.0,0.8623336553573608,37.5950984,126.9523644,2.75,서대문구,아파트,2011-01-01,391.5828206686181,509.80903551524284,264.29499202240163
20,11800,65.37,362400,3.8,72.0,78.2,74.2,114.2539291381836,81.2,23333.33,1.176177740097046,37.6560207,127.0321341,2.75,도봉구,아파트,2011-01-01,1399.9124028821843,1467.1579646394473,249.87060302010966
27,26000,84.92,674828,3.8,72.0,78.2,74.2,113.7996063232422,81.2,72625.0,1.4653338193893433,37.5050875,127.1161782,2.75,송파구,아파트,2011-01-01,1063.635952136014,2078.2094040534603,372.9977742866721
0,21000,84.13,674828,3.8,72.0,78.2,74.2,114.51160430908205,81.2,40385.5,0.8896143436431885,37.498957,127.1591102,2.75,송파구,아파트,2011-01-01,663.2045740320715,3381.9243525593542,722.5538485246329
17,13000,59.04,601411,3.8,72.0,78.2,74.2,114.35963439941406,81.2,21225.0,1.1378251314163208,37.6298796,127.0719275,2.75,노원구,아파트,2011-01-01,864.9139382012297,527.9792988935596,159.15358297976107
2,25000,84.73,396306,3.8,72.0,78.2,74.2,114.26148223876952,81.2,44500.0,1.1554088592529297,37.478962,126.9701483,2.75,동작구,아파트,2011-01-01,634.2675033351601,1338.7764994276583,208.83236124610048
17,34000,84.6,557563,3.8,72.0,78.2,74.2,114.09932708740234,81.2,64000.0,0.933250606060028,37.5274543,127.0522366,2.75,강남구,아파트,2011-01-01,1394.8210560519256,2209.5652029650255,626.3346113224418
