Sell_Price,Sell_Count,JS_Price,JS_Count,CR,UR,LC_index,CA_index,TC_index,SDT_index,IR,Crime_Rates,Total_Pop,Univ_Counts,Park_Counts,School_Counts,Subway_Counts
18605.67,27,9902.99,67,53.23,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,237917,0.0,4,33,1
11792.74,62,8479.17,96,71.9,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,587991,7.0,2,93,13
14088.86,70,9055.0,80,64.27,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,356181,1.0,6,46,3
17415.38,26,10850.0,68,62.3,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,357193,5.0,4,47,6
21406.73,52,13158.96,251,61.47,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,402763,3.0,7,44,12
21582.14,56,12049.83,287,55.83,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,376908,3.0,5,45,16
16258.46,52,10805.22,115,66.46,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,308466,9.0,4,40,5
37102.63,19,18250.43,232,49.19,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,431841,3.0,6,50,12
27160.0,10,11624.14,58,42.8,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,294446,2.0,5,41,14
15494.12,85,10985.94,160,70.9,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,471766,7.0,3,60,9
23333.12,77,14468.64,483,62.01,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,662392,1.0,7,89,28
15726.92,52,10817.26,197,68.78,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,489072,0.0,5,64,5
16644.44,9,11921.43,63,71.62,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,381707,0.0,5,44,11
33700.0,19,13115.13,119,38.92,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,232675,2.0,2,34,10
15817.21,122,10040.07,282,63.48,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,494712,1.0,7,66,13
24900.0,31,18734.44,90,75.24,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,157433,6.0,12,36,15
20421.88,16,13897.44,39,68.05,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,127872,2.0,4,31,23
15390.95,74,11566.1,118,75.15,3.4,75.4,82.3,79.7,107.7484047,2.75,1.4804753015966128,412013,1.0,6,48,8
30700.0,29,18785.1,208,61.19,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,553927,1.0,7,77,21
21040.13,76,13918.02,222,66.15,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,479183,0.0,7,60,14
15381.81,130,9456.99,186,61.48,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,334980,1.0,4,34,3
16290.85,130,10354.38,297,63.56,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,561544,2.0,9,80,9
16702.32,95,11838.53,231,70.88,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,512922,1.0,2,55,4
24957.65,81,15140.77,233,60.67,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,364963,3.0,2,42,11
16374.49,55,9857.04,135,60.2,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,421837,3.0,4,54,7
18022.18,55,9233.77,77,51.24,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,237917,0.0,4,33,1
14259.85,66,9645.35,86,67.64,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,587991,7.0,2,93,13
14728.79,66,8513.64,110,57.8,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,356181,1.0,6,46,3
19880.0,30,10880.6,67,54.73,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,357193,5.0,4,47,6
22013.46,52,13310.71,224,60.47,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,402763,3.0,7,44,12
19189.39,88,12216.01,281,63.66,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,376908,3.0,5,45,16
16559.99,73,11005.65,124,66.46,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,308466,9.0,4,40,5
51010.71,28,18393.31,239,36.06,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,431841,3.0,6,50,12
23496.15,26,12150.0,62,51.71,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,294446,2.0,5,41,14
17661.49,87,10267.47,166,58.13,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,471766,7.0,3,60,9
22538.87,113,14420.99,493,63.98,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,662392,1.0,7,89,28
14106.82,88,10780.34,234,76.42,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,489072,0.0,5,64,5
16500.0,24,12258.49,53,74.29,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,381707,0.0,5,44,11
40787.5,36,13318.12,149,32.65,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,232675,2.0,2,34,10
16429.46,186,10178.19,321,61.95,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,494712,1.0,7,66,13
26363.62,42,15005.38,93,56.92,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,157433,6.0,12,36,15
29112.5,8,11309.76,41,38.85,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,127872,2.0,4,31,23
17904.6,87,11238.79,116,62.77,3.9,75.7,82.4,79.9,110.3919781,2.75,1.4804753015966128,412013,1.0,6,48,8
33561.02,59,17545.9,268,52.28,3.5,75.9,82.4,80.1,115.1916058,2.75,1.4804753015966128,553927,1.0,7,77,21
21967.82,110,13903.93,234,63.29,3.5,75.9,82.4,80.1,115.1916058,2.75,1.4804753015966128,479183,0.0,7,60,14
15578.69,183,8861.92,260,56.88,3.5,75.9,82.4,80.1,115.1916058,2.75,1.4804753015966128,334980,1.0,4,34,3
